編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSRMLMKKHKFFER86CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPOOMLNKKHKFFDR78CA,31,103.46,住商用,鋼筋混凝土造,73年4月20日,二層,一層 二層 騎樓
RPQRMLMKKHKFFER66CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPQRMLMKKHKFFER66CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPURMLMKKHKFFER07CA,,258.84,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層 屋頂突出物
RPURMLMKKHKFFER07CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPWRMLMKKHKFFER27CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPWRMLMKKHKFFER27CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPVRMLMKKHKFFER17CA,,320.86,住商用,鋼筋混凝土造,103年10月7日,四層,三層 四層 屋頂突出物 二層 一層
RPVRMLMKKHKFFER17CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPXRMLMKKHKFFER37CA,,268.72,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層 屋頂突出物
RPXRMLMKKHKFFER37CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPWNMLQKKHKFFER27CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPWNMLQKKHKFFER27CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPVNMLLKKHKFFER66CA,,271.37,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPVNMLLKKHKFFER66CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPTOMLLKKHKFFER56CA,,259.79,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,二層 三層 四層 一層 屋頂突出物
RPTOMLLKKHKFFER56CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPTNMLLKKHKFFER09CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPTNMLLKKHKFFER09CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPROMLLKKHKFFER98CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,四層 一層 二層 三層
RPROMLLKKHKFFER98CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPWNMLLKKHKFFER76CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPWNMLLKKHKFFER76CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPOOMLLKKHKFFER68CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPOOMLLKKHKFFER68CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPRPMLQLKHKFFER07CA,,161.53,住家用,鋼筋混凝土造,103年9月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPTRMLMKKHKFFER96CA,,259.02,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層 屋頂突出物
RPTRMLMKKHKFFER96CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPPOMLLKKHKFFER78CA,,199.44,住家用,鋼筋混凝土造,103年10月7日,三層,一層 二層 三層 屋頂突出物
RPPOMLLKKHKFFER78CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPSPMLQKKHKFFFR17CA,5,111.31,商業用,鋼筋混凝土造,99年1月27日,十層,一層
RPSPMLQKKHKFFFR17CA,5,62.15,見其他登記事項,鋼筋混凝土造,99年1月27日,十三層,
RPQNMLLKKHKFFFR88CA,21,120.49,住家用,鋼筋混凝土造,83年2月25日,七層,三層
RPQNMLLKKHKFFFR88CA,21,35.92,共有部分,鋼筋混凝土造,83年2月25日,七層,
RPSNMLRKKHKFFFR07CA,20,251.95,住商用,鋼筋混凝土造,83年11月11日,三層,一層 二層 三層 騎樓
RPOOMLQKKHKFFHR86CA,21,101.81,住家用,鋼筋混凝土造,82年11月10日,七層,七層
RPOOMLQKKHKFFHR86CA,21,34.55,共有部分,鋼筋混凝土造,82年11月10日,七層,
RPPNMLNKKHKFFFR98CA,22,77.02,住家用,鋼筋混凝土造,82年3月30日,六層,四層
RPPNMLNKKHKFFFR98CA,22,14.74,見其他登記事項,鋼筋混凝土造,82年3月30日,六層,
RPPNMLNKKHKFFFR98CA,22,23.80,共有部分,鋼筋混凝土造,82年3月30日,六層,
RPPNMLNKKHKFFFR98CA,22,3.10,共有部分,鋼筋混凝土造,82年3月30日,六層,
RPUOMLOLKHKFFFR17CA,20,100.67,住家用,鋼筋混凝土造,83年8月18日,七層,五層 六層
RPUOMLOLKHKFFFR17CA,20,38.16,共有部分,鋼筋混凝土造,83年8月18日,七層,
RPUOMLOLKHKFFFR17CA,20,15.63,共有部分,鋼筋混凝土造,83年8月18日,七層,
RPQNMLPKKHKFFHR86CA,24,25.16,見其他登記事項,鋼筋混凝土造,80年3月15日,七層,三層
RPQNMLPKKHKFFHR86CA,24,11.70,共有部分,鋼筋混凝土造,80年3月15日,七層,
RPOPMLMKKHKFFHR56CA,20,1.09,見其他登記事項,鋼筋混凝土造,84年1月23日,八層,
RPOPMLMKKHKFFHR56CA,20,26.66,共有部分,鋼筋混凝土造,84年1月23日,八層,
RPOPMLMKKHKFFHR56CA,20,.04,共有部分,鋼筋混凝土造,84年1月23日,八層,
RPOPMLMKKHKFFHR56CA,20,82.98,住家用,鋼筋混凝土造,84年1月23日,八層,七層
RPOPMLMKKHKFFHR56CA,20,23.87,共有部分,鋼筋混凝土造,84年1月23日,八層,
RPOPMLMKKHKFFHR56CA,20,17.68,共有部分,鋼筋混凝土造,84年1月23日,八層,
RPPNMLMKKHKFFHR09CA,6,63.60,住家用,鋼筋混凝土造,97年9月3日,十四層,十二層
RPPNMLMKKHKFFHR09CA,6,53.45,共有部分,鋼筋混凝土造,97年9月3日,十四層,
RPWNMLOKKHKFFHR37CA,,219.16,住家用,見其他登記事項,103年9月23日,四層,一層 二層 三層 四層
RPQOMLOJLHKFFHR86CA,,182.46,住家用,見其他登記事項,103年10月21日,四層,一層 二層 三層 四層
RPPOMLOJLHKFFHR76CA,,182.46,住家用,見其他登記事項,103年10月21日,四層,一層 二層 三層 四層
RPRNMLRJLHKFFHR17CA,1,284.55,住家用,見其他登記事項,102年7月23日,四層,一層 二層 三層 四層
RPXOMLNJLHKFFHR47CA,,322.95,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPOPMLNJLHKFFHR66CA,,271.29,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPPPMLNJLHKFFHR76CA,,271.29,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPRQMLNJLHKFFHR07CA,,262.29,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPOQMLNJLHKFFHR76CA,,265.89,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPUOMLRKKHKFFHR57CA,22,108.44,住商用,鋼筋混凝土造,82年7月9日,七層,一層 二層
RPUOMLRKKHKFFHR57CA,22,37.43,共有部分,鋼筋混凝土造,82年7月9日,七層,
RPPQMLNJLHKFFHR86CA,,262.29,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPVPMLQKKHKFFHR67CA,,221.89,住家用,見其他登記事項,103年9月23日,四層,一層 二層 三層 四層
RPQOMLRKKHKFFHR17CA,35,88.02,住家用,加強磚造,69年7月1日,二層,一層 二層
RPVNMLRKKHKFFHR57CA,,292.15,住家用,見其他登記事項,103年9月25日,四層,一層 二層 三層 四層
RPROMLQLKHKFFHR27CA,,224.74,住家用,見其他登記事項,103年9月23日,四層,一層 二層 三層 四層
RPOOMLNKKHKFFAD17DA,8,61.39,見其他登記事項,見其他登記事項,95年8月22日,十四層,十四層
RPOOMLNKKHKFFAD17DA,8,13.06,共有部分,見其他登記事項,95年8月22日,十四層,
RPOOMLNKKHKFFAD17DA,8,11.35,共有部分,見其他登記事項,95年8月22日,十四層,
RPROMLOLKHKFFHR07CA,19,66.49,住家用,鋼筋混凝土造,85年4月8日,十四層,六層
RPROMLOLKHKFFHR07CA,,14.27,共有部分,鋼筋混凝土造,,十四層,
RPROMLOLKHKFFHR07CA,,13.32,共有部分,鋼筋混凝土造,,十四層,
RPROMLLKKHKFFAR68DA,22,21.73,住家用,鋼筋混凝土造,82年4月1日,四層,二層
RPXNMLLKKHKFFAR56DA,8,186.68,住家用,鋼筋混凝土造,96年3月5日,四層,一層 二層 三層 四層 騎樓
RPWNMLKKKHKFFCD77DA,21,18.49,住家用,鋼筋混凝土構造,83年2月8日,八層,八層
RPTNMLTJLHKFFAD18DA,1,383.72,住家用,見其他登記事項,103年4月22日,五層,一層 二層 三層 四層 五層
RPTNMLKKKHKFFDR98DA,20,201.74,住家用,鋼筋混凝土造,84年3月24日,三層,一層 二層 三層 夾層
RPVNMLMKKHKFFBR56DA,33,74.16,住家用,加強磚造,70年9月2日,二層,
RPXNMLLKKHKFFCD97DA,7,21.81,住家用,鋼筋混凝土構造,97年2月29日,十四層,七層
RPXNMLLKKHKFFCD97DA,7,5.39,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPXNMLLKKHKFFCD97DA,7,7.13,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPPNMLPLKHKFFHR96DA,35,90.16,住家用,鋼筋混凝土造,69年3月18日,二層,一層 二層
RPPNMLLKKHKFFFR98EA,31,105.81,住商用,加強磚造,72年9月24日,二層,一層 二層 騎樓
RPPNMLMKLHKFFCD47EA,22,193.37,住家用,鋼筋混凝土構造,82年4月26日,二層,一層 二層 屋頂突出物 夾層 地下層
RPXNMLMKKHKFFFR27EA,34,95.41,住商用,加強磚造,70年7月27日,二層,一層 二層 騎樓
RPPNMLLKKHKFFHR09DA,13,181.71,住家用,鋼筋混凝土造,90年11月13日,四層,一層 二層 三層 四層 騎樓
RPTNMLSKLHKFFDR27DA,30,87.88,住家用,加強磚造,74年6月8日,一層,一層 騎樓
RPTNMLMKKHKFFCR09DA,36,124.00,見其他登記事項,鋼筋混凝土造,67年11月1日,三層,一層 二層 三層 陽台 騎樓
RPWNMLNJLHKFFHR27CA,,223.38,住家用,見其他登記事項,103年12月4日,四層,一層 二層 三層 四層
RPPOMLNJLHKFFHR66CA,,178.86,住家用,見其他登記事項,103年12月4日,四層,一層 二層 三層 四層
RPUOMLTJLHKFFCD58DA,30,107.26,住家用,加強磚造,74年3月15日,二層,一層 二層 屋頂突出物
RPOOMLPLKHKFFHR86CA,8,111.95,住家用,鋼筋混凝土造,96年3月26日,十四層,十三層
RPOOMLPLKHKFFHR86CA,8,67.58,共有部分,鋼筋混凝土造,96年3月26日,十四層,
RPWPMLNJLHKFFHR47CA,,265.89,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLNJLHKFFHR56CA,,178.94,住家用,見其他登記事項,103年12月4日,四層,一層 二層 三層 四層
RPWQMLQKKHKFFHR87CA,22,341.15,住家用,鋼筋混凝土造,81年10月15日,十八層,十七層 十八層
RPWQMLQKKHKFFHR87CA,22,30.14,共有部分,鋼筋混凝土造,81年10月15日,十八層,
RPWQMLQKKHKFFHR87CA,22,15.73,共有部分,鋼筋混凝土造,81年10月15日,十八層,
RPWQMLQKKHKFFHR87CA,22,64.56,見其他登記事項,鋼筋混凝土造,81年10月15日,十八層,
RPROMLNJLHKFFHR86CA,,234.77,住家用,見其他登記事項,103年12月4日,四層,一層 二層 三層 四層
RPSPMLNJLHKFFHR07CA,,265.89,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPSPMLOLKHKFFHR27CA,,193.07,住家用,見其他登記事項,103年9月2日,三層,一層 二層 三層 屋頂突出物
RPVNMLKMLHKFFHR17CA,,183.29,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPXNMLKMLHKFFHR37CA,,171.68,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPWNMLOJLHKFFHR37CA,1,267.69,見其他登記事項,見其他登記事項,103年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPPOMLKMLHKFFHR66CA,,172.56,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPTOMLKMLHKFFHR07CA,,170.92,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPQPMLKMLHKFFHR86CA,,170.95,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPVOMLKMLHKFFHR27CA,,170.92,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPOPMLKMLHKFFHR66CA,,170.92,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPTOMLNKKHKFFHR07CA,31,100.01,住家用,鋼筋混凝土造,73年6月28日,二層,一層 二層
RPOOMLOKKHKFFHR66CA,,238.73,住家用,見其他登記事項,103年9月23日,四層,一層 二層 三層 四層
RPSOMLNKKHKFFHR96CA,10,177.43,住家用,鋼筋混凝土造,94年2月18日,四層,一層 二層 三層 四層
RPSPMLKMLHKFFHR07CA,,170.92,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPXNMLOKKHKFFHR47CA,,106.42,住家用,見其他登記事項,103年9月23日,四層,一層 二層 三層 四層
RPXNMLOKKHKFFHR47CA,,106.42,住家用,見其他登記事項,103年9月23日,四層,四層 一層 二層 三層
RPPPMLMKKHKFFHR66CA,1,206.53,住家用,見其他登記事項,103年6月19日,三層,一層 二層 三層 屋頂突出物
RPOQMLMKKHKFFHR66CA,19,91.59,住家用,鋼筋混凝土造,84年10月9日,十五層,九層
RPOQMLMKKHKFFHR66CA,19,22.48,共有部分,鋼筋混凝土造,84年10月9日,十五層,
RPROMLKMLHKFFHR86CA,,187.95,住家用,見其他登記事項,103年12月1日,四層,一層 二層 三層 四層
RPSOMLQLKHKFFFR17CA,19,65.36,住家用,鋼筋混凝土造,84年8月29日,九層,六層
RPSOMLQLKHKFFFR17CA,19,2.37,共有部分,鋼筋混凝土造,84年8月29日,九層,
RPSOMLQLKHKFFFR17CA,19,.13,見其他登記事項,鋼筋混凝土造,84年8月29日,九層,
RPSOMLQLKHKFFFR17CA,19,19.04,共有部分,鋼筋混凝土造,84年8月29日,九層,
RPTNMLQLKHKFFFR17CA,33,132.33,住家用,加強磚造,71年3月31日,二層,一層 二層 屋頂突出物
RPPNMLPLKHKFFER56CA,,161.16,住家用,鋼筋混凝土造,103年12月16日,三層,見其他登記事項 二層 三層 一層
RPPOMLNJLHKFFER98CA,,161.53,住家用,鋼筋混凝土造,103年9月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPWOMLPLKHKFFER37CA,,155.91,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPQOMLPLKHKFFER76CA,,158.19,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPQNMLPLKHKFFER66CA,,156.90,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPVOMLPLKHKFFER27CA,,155.89,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPTOMLPLKHKFFER07CA,,77.94,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPSOMLPLKHKFFER96CA,,77.94,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPOOMLPLKHKFFER56CA,,156.90,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPROMLPLKHKFFER86CA,,155.89,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPXOMLPLKHKFFER47CA,,175.54,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPUNMLNKKHKFFER76CA,36,122.31,住家用,加強磚造,67年9月9日,二層,一層 二層
RPPNMLKKLHKFFDR58CA,23,161.37,住家用,鋼筋混凝土造,80年12月9日,三層,一層 二層 三層
RPVOMLQKKHKFFER27CA,,261.46,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層
RPVOMLQKKHKFFER27CA,,.08,見其他登記事項,鋼筋混凝土造,103年10月7日,一層,
RPUOMLPLKHKFFER17CA,,155.89,住家用,鋼筋混凝土造,103年12月16日,三層,一層 二層 三層 見其他登記事項
RPVNMLNKKHKFFDR76CA,2,172.79,住家用,鋼筋混凝土造,102年1月3日,三層,一層 二層 三層 屋頂突出物
RPQNMLOLOHKFFCD97CA,,54.30,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPQNMLOLOHKFFCD97CA,,67.14,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,三層
RPQNMLOLOHKFFCD97CA,,8.00,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPPNMLPJLHKFFBR78CA,42,90.30,住家用,見其他登記事項,61年6月28日,一層,一層 走廊
RPPNMLMKKHKFFAR38CA,,212.69,住家用,鋼筋混凝土造,103年10月16日,四層,一層 二層 三層 四層
RPWNMLOJLHKFFAR66CA,1,306.13,住家用,鋼筋混凝土造,102年7月30日,五層,一層 二層 三層 四層 五層
RPSOMLPLKHKFFCD97CA,1,212.30,見其他登記事項,鋼筋混凝土構造,103年4月8日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLQJLHKFFCD57CA,,61.25,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPOOMLQJLHKFFCD57CA,,85.49,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,三層
RPOOMLQJLHKFFCD57CA,,10.42,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPQNMLQKKHKFFAR88CA,,229.20,住家用,鋼筋混凝土造,103年11月5日,四層,一層 二層 三層 四層
RPTOMLPLKHKFFCD08CA,1,212.30,見其他登記事項,鋼筋混凝土構造,103年4月8日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLQLKHKFFCR56CA,,231.06,住家用,見其他登記事項,103年11月11日,三層,一層 二層 三層 見其他登記事項
RPQPMLMKKHKFFCD47CA,32,98.34,見其他登記事項,鋼筋混凝土構造,71年12月10日,五層,五層
RPSPMLMKKHKFFCD67CA,20,26.66,住家用,鋼筋混凝土構造,83年9月1日,八層,四層
RPSPMLMKKHKFFCD67CA,20,3.18,共有部分,鋼筋混凝土構造,83年9月1日,八層,
RPSPMLMKKHKFFCD67CA,20,6.31,共有部分,鋼筋混凝土構造,83年9月1日,八層,
RPROMLLKKHKFFCD37CA,30,67.08,住家用,鋼筋混凝土構造,73年11月13日,五層,四層
RPPNMLQKMHKFFCD77CA,,84.71,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPPNMLQKMHKFFCD77CA,,151.78,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,四層
RPPNMLQKMHKFFCD77CA,,20.23,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPPNMLMKLHKFFBD17CA,24,88.23,住家用,鋼筋混凝土構造,80年6月13日,二層,一層 二層
RPPOMLNKKHKFFBD27CA,35,87.79,住商用,鋼筋混凝土構造,69年4月29日,三層,一層 二層 三層
RPPOMLNKKHKFFBD27CA,35,87.79,住商用,鋼筋混凝土構造,69年4月29日,三層,一層 二層 三層
RPPNMLNKKHKFFBD17CA,32,133.87,見其他登記事項,加強磚造,71年10月7日,二層,一層 二層 騎樓
RPRNMLQLKHKFFAD67CA,1,374.07,見其他登記事項,見其他登記事項,103年6月26日,四層,四層 屋頂突出物 一層 二層 三層
RPSNMLRLKHKFFAD87CA,18,93.18,住家用,鋼筋混凝土造,85年9月7日,十七層,五層
RPSNMLRLKHKFFAD87CA,18,59.52,共有部分,鋼筋混凝土造,85年9月7日,十七層,
RPTNMLQLKHKFFAD87CA,1,361.23,見其他登記事項,見其他登記事項,103年6月26日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLQLKHKFFAD77CA,1,360.38,見其他登記事項,見其他登記事項,103年6月26日,四層,一層 二層 三層 四層 屋頂突出物
RPOQMLRKKHKFFAD67CA,1,185.42,見其他登記事項,見其他登記事項,103年3月14日,四層,二層 三層 四層 一層
RPOQMLRKKHKFFAD67CA,1,.19,見其他登記事項,見其他登記事項,103年3月14日,四層,
RPOPMLMKKHKFFCD27CA,20,92.18,住家用,鋼筋混凝土構造,84年3月22日,十二層,五層
RPOPMLMKKHKFFCD27CA,20,25.95,共有部分,鋼筋混凝土構造,84年3月22日,十二層,
RPOPMLMKKHKFFCD27CA,20,22.51,共有部分,鋼筋混凝土構造,84年3月22日,十二層,
RPSNMLOKKHKFFAD47CA,20,88.69,住家用,鋼筋混凝土造,83年10月11日,十七層,十五層
RPSNMLOKKHKFFAD47CA,20,36.43,共有部分,鋼筋混凝土造,83年10月11日,十七層,
RPSNMLOKKHKFFAD47CA,20,12.82,共有部分,鋼筋混凝土造,83年10月11日,十七層,
RPRNMLPKKHKFFAD47CA,55,79.57,住家用,磚造,49年1月1日,二層,
RPROMLLKKHKFFAD17CA,16,122.49,見其他登記事項,鋼筋混凝土造,88年6月22日,十四層,十二層
RPROMLLKKHKFFAD17CA,16,33.69,共有部分,鋼筋混凝土造,88年6月22日,十四層,
RPROMLLKKHKFFAD17CA,16,.71,見其他登記事項,鋼筋混凝土造,88年6月22日,十四層,
RPROMLLKKHKFFAD17CA,16,26.90,共有部分,鋼筋混凝土造,88年6月22日,十四層,
RPPOMLQKKHKFFAD47CA,12,88.80,國民住宅,鋼筋混凝土造,91年11月15日,十二層,十層
RPPOMLQKKHKFFAD47CA,12,42.44,共有部分,鋼筋混凝土造,91年11月15日,十二層,
RPUNMLQKKHKFFAD87CA,40,185.02,住家用,加強磚造,64年3月24日,二層,一層 二層
RPUOMLOJLHKFFAD77CA,1,37.71,見其他登記事項,見其他登記事項,102年11月25日,十四層,五層
RPUOMLOJLHKFFAD77CA,1,11.19,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPUOMLOJLHKFFAD77CA,1,8.58,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPUNMLKKLHKFFAD37CA,43,76.66,住家用,加強磚造,61年4月15日,二層,一層 二層
RPPNMLNJLHKFFAD07CA,11,.33,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,
RPPNMLNJLHKFFAD07CA,11,.02,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,
RPPNMLNJLHKFFAD07CA,11,.00,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,
RPPNMLNJLHKFFAD07CA,11,109.78,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,三層
RPPNMLNJLHKFFAD07CA,11,.09,見其他登記事項,鋼筋混凝土造,92年9月16日,十三層,
RPPNMLNJLHKFFAD07CA,11,38.28,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,
RPPNMLNJLHKFFAD07CA,11,20.82,見其他登記事項,鋼筋混凝土造,92年9月16日,十四層,
RPPNMLNJLHKFFAD07CA,11,.00,見其他登記事項,鋼筋混凝土造,92年9月16日,十三層,
RPPNMLNJLHKFFAD07CA,11,.01,見其他登記事項,鋼筋混凝土造,92年9月16日,十三層,
RPQOMLMKKHKFFAD17CA,34,17.16,共有部分,鋼筋混凝土造,70年6月5日,七層,
RPQOMLMKKHKFFAD17CA,34,110.41,住家用,鋼筋混凝土造,70年6月5日,七層,
RPQOMLMKKHKFFAD17CA,34,12.79,共有部分,鋼筋混凝土造,70年6月5日,七層,
RPVOMLQLKHKFFAD18CA,1,405.91,見其他登記事項,見其他登記事項,102年9月16日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPSNMLKKLHKFFAD17CA,35,106.82,住家用,加強磚造,68年11月28日,二層,一層 二層
RPQOMLQKKHKFFAD57CA,29,201.99,住家用,鋼筋混凝土造,75年1月23日,三層,一層 二層 三層 屋頂突出物 地下層
RPRNMLOKKHKFFAD37CA,25,27.49,住家用,鋼筋混凝土造,78年8月3日,十層,二層
RPRNMLOKKHKFFAD37CA,25,4.17,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPRNMLOKKHKFFAD37CA,25,.58,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPXNMLNKKHKFFAD87CA,47,285.44,住家用,加強磚造,57年1月8日,四層,
RPRNMLNJLHKFFAD27CA,24,150.80,商業用,見其他登記事項,79年11月20日,一層,一層
RPRNMLNJLHKFFAD27CA,24,42.75,商業用,見其他登記事項,79年11月20日,一層,一層
RPQNMLPJLHKFFAD37CA,31,169.05,住商用,鋼筋混凝土構造,72年12月10日,七層,
RPWPMLRKKHKFFAD38CA,1,185.42,見其他登記事項,見其他登記事項,103年3月14日,四層,二層 三層 四層 一層
RPWPMLRKKHKFFAD38CA,1,.19,見其他登記事項,見其他登記事項,103年3月14日,四層,
RPRNMLMKKHKFFAD17CA,34,153.48,商業用,鋼筋混凝土造,69年10月21日,三層,一層 二層 三層 地下層
RPROMLRKKHKFFAD77CA,23,69.84,住家用,鋼筋混凝土造,81年6月11日,七層,五層
RPROMLRKKHKFFAD77CA,23,29.28,共有部分,鋼筋混凝土造,81年6月11日,七層,
RPOPMLRKKHKFFAD57CA,3,121.05,見其他登記事項,見其他登記事項,100年10月27日,十四層,八層
RPOPMLRKKHKFFAD57CA,3,84.98,見其他登記事項,見其他登記事項,100年10月27日,十四層,
RPPNMLQLKHKFFAD47CA,8,397.24,見其他登記事項,見其他登記事項,96年1月11日,十四層,一層 二層 騎樓
RPPNMLQLKHKFFAD47CA,8,43.83,共有部分,見其他登記事項,96年1月11日,14,
RPPNMLQLKHKFFAD47CA,8,120.49,共有部分,見其他登記事項,96年1月11日,十四層,
RPXOMLRKKHKFFAD38CA,20,99.12,住家用,鋼筋混凝土造,84年5月16日,二十二層,四層
RPXOMLRKKHKFFAD38CA,20,14.46,共有部分,鋼筋混凝土造,84年5月16日,二十二層,
RPXOMLRKKHKFFAD38CA,20,13.64,共有部分,鋼筋混凝土造,84年5月16日,二十二層,
RPTNMLMKKHKFFAD37CA,15,116.15,見其他登記事項,鋼筋混凝土造,88年11月16日,八層,三層
RPTNMLMKKHKFFAD37CA,15,43.98,共有部分,鋼筋混凝土造,88年11月16日,八層,
RPTNMLMKKHKFFAD37CA,15,14.53,共有部分,鋼筋混凝土造,88年11月16日,八層,
RPQPMLPLKHKFFAD67CA,18,24.68,住家用,鋼筋混凝土造,86年1月27日,二十層,八層
RPQPMLPLKHKFFAD67CA,18,3.88,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPQPMLPLKHKFFAD67CA,18,5.11,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPQPMLPLKHKFFAD67CA,18,2.24,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPWNMLPLKHKFFCD28CA,27,194.46,住家用,鋼筋混凝土構造,77年1月18日,四層,一層 二層 三層 四層 騎樓
RPRPMLPLKHKFFCD97CA,,222.13,見其他登記事項,鋼筋混凝土構造,103年11月4日,三層,一層 二層 三層 屋頂突出物
