編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLQKJIMFFAT27CA,,21.51,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,
RPWNMLQKJIMFFAT27CA,,49.37,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,三層
RPPOMLQKJIMFFAT66CA,,69.76,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPTNMLQKJIMFFAT96CA,,98.74,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,三層
RPTNMLQKJIMFFAT96CA,,43.03,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,
RPXNMLQKJIMFFAT37CA,,97.88,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,四層
RPXNMLQKJIMFFAT37CA,,56.69,見其他登記事項,鋼筋混凝土造,106年6月16日,五層,
RPSOMLQKJIMFFAT96CA,,73.00,住家用,鋼筋混凝土加強磚造,,一層,一層
RPRPMLQKJIMFFAT96CA,3,219.10,住家用,鋼筋混凝土造,104年1月8日,三層,一層 二層 三層 屋頂突出物
RPSPMLQKJIMFFAT07CA,23,111.20,國民住宅,鋼筋混凝土造,83年12月27日,五層,五層
RPSPMLQKJIMFFAT07CA,23,17.40,見其他登記事項,鋼筋混凝土造,83年12月27日,五層,
RPUPMLQKJIMFFAT27CA,24,105.28,見其他登記事項,鋼筋混凝土造,83年4月12日,十一層,七層
RPUPMLQKJIMFFAT27CA,24,25.09,見其他登記事項,鋼筋混凝土造,83年4月12日,十一層,
RPWPMLQKJIMFFAT47CA,20,161.33,住家用,鋼筋混凝土造,86年6月2日,四層,一層 二層 三層 四層
RPVPMLQKJIMFFAT37CA,4,218.99,住家用,鋼筋混凝土造,103年2月5日,三層,一層 二層 三層
RPPPMLQKJIMFFAT76CA,39,64.34,住家用,磚造,67年5月16日,一層,一層
RPVNMLRKJIMFFAT27CA,18,45.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,九層
RPVNMLRKJIMFFAT27CA,18,37.45,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPRNMLRKJIMFFAT86CA,,87.42,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPQNMLKLJIMFFCT98CA,22,140.95,住家用,鋼筋混凝土造,84年6月27日,三層,一層 二層 三層
RPPNMLSKJIMFFCT96CA,52,90.00,住商用,鋼筋混凝土加強磚造,54年8月4日,三層,一層 二層 三層 騎樓
RPQNMLSLJIMFFCT17CA,,200.25,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPPNMLLLJIMFFET56CA,22,41.82,住家用,鋼筋混凝土造,84年11月16日,十二層,六層
RPPNMLLLJIMFFET56CA,22,20.89,共用部份,鋼筋混凝土造,84年11月16日,十二層,
RPQNMLQKJIMFFET07CA,43,82.80,住家用,鋼筋混凝土加強磚造,64年3月22日,二層,一層 二層
RPVNMLKMJIMFFAT86DA,35,82.21,國民住宅,鋼筋混凝土造,71年7月17日,五層,五層
RPVNMLKMJIMFFAT86DA,35,.00,國民住宅,鋼筋混凝土造,71年7月17日,五層,一層 二層 三層 四層 五層 地下層
RPTNMLRKJIMFFBT27DA,24,200.83,住家用,鋼筋混凝土造,82年12月20日,三層,一層 二層 三層
RPPOMLQKJIMFFCT96DA,30,108.99,住家用,鋼筋混凝土造,76年6月9日,三層,一層 二層 三層
RPQNMLRKJIMFFET17CA,22,23.71,住家用,鋼筋混凝土造,84年11月16日,十二層,九層
RPQNMLRKJIMFFET17CA,22,9.97,共用部份,鋼筋混凝土造,84年11月16日,十二層,
RPSNMLLLJIMFFET86CA,,205.88,見其他登記事項,見其他登記事項,106年5月18日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLQKJIMFFDT07CA,30,209.58,住宅,加強磚造,77年4月10日,二層,一層 二層 屋頂突出物
RPRNMLLLJIMFFDT66CA,25,253.85,店舖、住宅,鋼筋混凝土造,82年3月2日,四層,一層 二層 三層 四層 騎樓
RPXNMLSLJIMFFCT87CA,,200.25,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPQNMLTLJIMFFCT27CA,27,101.05,住家用,加強磚造,79年11月26日,一層,一層
RPVNMLSLJIMFFCT67CA,,200.37,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPROMLLKKIMFFCT66CA,21,163.17,住家用,鋼筋混凝土造,85年8月16日,三層,一層 二層 三層
RPQOMLQKJIMFFCT96CA,41,59.06,住家用,加強磚造,65年9月9日,一層,一層
RPWNMLKLJIMFFCT96CA,38,103.20,住商用,加強磚造,68年12月6日,二層,一層 二層 騎樓
RPOOMLTLJIMFFCT17CA,1,428.08,見其他登記事項,見其他登記事項,105年10月31日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLSLJIMFFCT77CA,,97.72,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPWNMLSLJIMFFCT77CA,,97.72,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPRPMLLLJIMFFCT76CA,30,101.48,住家用,鋼筋混凝土造,77年3月30日,二層,一層 二層
RPRNMLRLJIMFFBT07CA,,215.70,見其他登記事項,見其他登記事項,106年9月5日,三層,見其他登記事項
RPUNMLKLJIMFFBT66CA,3,262.75,住家用,鋼筋混凝土造,103年9月15日,三層,見其他登記事項
RPSNMLRLJIMFFBT17CA,,189.84,見其他登記事項,見其他登記事項,106年9月5日,三層,見其他登記事項
RPPNMLLLJIMFFAT78CA,42,62.36,住家用,加強磚造,64年7月8日,一層,一層
RPPNMLRKJIMFFAT66CA,7,93.02,見其他登記事項,鋼筋混凝土造,99年10月8日,五層,二層
RPPNMLRKJIMFFAT66CA,7,58.47,見其他登記事項,鋼筋混凝土造,99年10月8日,五層,
RPPPMLRKJIMFFAT86CA,31,115.59,住家用,加強磚造,76年1月20日,二層,一層 二層
RPXNMLRKJIMFFAT47CA,25,200.36,住商用,鋼筋混凝土造,82年3月20日,四層,一層 二層 三層 四層 騎樓
RPXNMLLKKIMFFAT96CA,,230.15,見其他登記事項,鋼筋混凝土造,106年8月16日,三層,一層 二層 三層 屋頂突出物
RPWQMLSLJIMFFAT87CA,1,250.18,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPWOMLSKKIMFFAT67CA,2,171.95,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,四層
RPWOMLSKKIMFFAT67CA,2,91.39,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,
RPSOMLLJKIMFFAT09CA,14,190.61,見其他登記事項,鋼筋混凝土造,92年5月15日,四層,一層 二層 三層 四層
RPTOMLRLJIMFFAT27CA,23,85.18,住家用,鋼筋混凝土造,83年5月16日,六層,五層
RPTOMLRLJIMFFAT27CA,23,31.68,見其他登記事項,鋼筋混凝土造,83年5月16日,六層,
RPQNMLRLJIMFFAT86CA,18,94.41,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,六層
RPQNMLRLJIMFFAT86CA,18,54.74,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPUOMLRLJIMFFAT37CA,24,86.54,見其他登記事項,鋼筋混凝土造,82年12月31日,七層,三層
RPUOMLRLJIMFFAT37CA,24,20.29,見其他登記事項,鋼筋混凝土造,82年12月31日,七層,
RPOOMLKLJIMFFAT68CA,22,124.63,住家用,鋼筋混凝土造,84年10月13日,六層,六層 夾層
RPOOMLKLJIMFFAT68CA,22,43.88,見其他登記事項,鋼筋混凝土造,84年10月13日,六層,
RPUNMLKLJIMFFAT56CA,,101.06,住家用,磚造,,一層,一層 騎樓
RPXNMLKLJIMFFCT07CA,37,96.48,住商用,鋼筋混凝土造,69年8月23日,二層,一層 二層 騎樓
RPOOMLSLJIMFFCT07CA,,180.09,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPRNMLNLJIMFFDT86CA,,168.45,住宅,鋼筋混凝土構造,106年6月7日,三層,一層 二層 三層 屋頂突出物
RPQNMLNLJIMFFDT76CA,,209.95,住宅,鋼筋混凝土構造,106年6月7日,三層,一層 二層 三層 屋頂突出物
RPPNMLOLJIMFFET86CA,39,88.12,見其他登記事項,加強磚造,67年6月5日,三層,一層 二層 三層 屋頂突出物
RPPNMLRLJIMFFBT96DA,32,25.77,住家用,加強磚造,74年6月12日,一層,
RPQNMLLLKIMFFET76CA,20,122.32,住家用,鋼筋混凝土造,86年12月2日,十五層,四層
RPQNMLLLKIMFFET76CA,20,48.20,住家用,鋼筋混凝土造,86年12月2日,十五層,
RPTNMLLLJIMFFFT07CA,23,160.04,住商用,鋼筋混凝土造,83年6月16日,四層,一層 二層 三層 四層 騎樓
RPQNMLTKKIMFFAT17DA,17,116.07,見其他登記事項,鋼筋混凝土造,90年1月18日,十三層,十二層
RPQNMLTKKIMFFAT17DA,17,54.61,見其他登記事項,鋼筋混凝土造,90年1月18日,十三層,
RPVNMLRLJIMFFCT67DA,1,268.40,住家用,見其他登記事項,105年11月24日,三層,一層 二層 三層
RPPOMLLKKIMFFCT09CA,,218.16,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPWNMLMLJIMFFCT17CA,38,91.24,住商用,加強磚造,69年1月11日,二層,一層 二層 騎樓
RPXNMLMLJIMFFAT07CA,1,284.10,住家用,鋼筋混凝土造,106年3月28日,三層,一層 二層 三層 屋頂突出物
RPOOMLMLJIMFFAT88CA,1,189.65,住家用,鋼筋混凝土造,106年3月28日,三層,一層 二層 三層 屋頂突出物
RPPOMLKLJIMFFAT78CA,,128.70,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPOPMLMLJIMFFAT98CA,35,80.52,住家用,鋼筋混凝土造,71年10月24日,五層,五層
RPOPMLMLJIMFFAT98CA,35,.00,國民住宅,鋼筋混凝土造,71年10月24日,地下層,
RPVOMLRLJIMFFAT47CA,22,88.12,見其他登記事項,鋼筋混凝土造,84年6月13日,九層,七層
RPVOMLRLJIMFFAT47CA,22,29.14,見其他登記事項,鋼筋混凝土造,84年6月13日,九層,
RPUNMLOLJIMFFAT96CA,37,97.17,住家用,鋼筋混凝土造,69年9月27日,三層,一層 二層 三層 騎樓
RPVOMLNLJIMFFAT07CA,22,255.71,住商用,鋼筋混凝土造,84年11月14日,五層,一層 二層 三層 四層 五層 騎樓
RPQPMLSLJIMFFAT17CA,33,170.21,住家用,鋼筋混凝土造,74年2月4日,三層,一層 二層 三層 騎樓
RPSQMLSLJIMFFAT47CA,32,111.18,住家用,加強磚造,74年9月10日,二層,一層 二層
RPPNMLMLJIMFFBT98CA,29,174.08,住商用,鋼筋混凝土造,77年10月7日,三層,一層 二層 三層 騎樓
RPTNMLMLJIMFFBT76CA,22,145.78,住家用,鋼筋混凝土造,84年9月25日,四層,一層 二層 三層 四層
RPOPMLSLJIMFFAT96CA,32,109.30,住家用,加強磚造,75年3月1日,二層,一層 二層
RPTOMLOLJIMFFAT96CA,36,84.23,住家用,鋼筋混凝土造,71年5月5日,五層,五層
RPTOMLOLJIMFFAT96CA,36,8.75,,鋼筋混凝土造,71年5月6日,五層,
RPQNMLNLJIMFFAT09CA,,127.60,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPQNMLNLJIMFFAT09CA,,127.60,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPSOMLMLJIMFFAT66CA,27,272.78,住家用,鋼筋混凝土造,79年11月28日,三層,一層 二層 三層
RPSOMLSJKIMFFAT17CA,40,103.20,住商用,加強磚造,66年12月16日,二層,一層 二層 騎樓
RPVNMLQJKIMFFAT17CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,七層
RPVNMLQJKIMFFAT17CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPVNMLMKKIMFFDT17CA,24,83.00,住宅,鋼筋混凝土造,82年11月20日,七層,二層
RPVNMLMKKIMFFDT17CA,24,31.65,見其他登記事項,鋼筋混凝土造,82年11月20日,七層,
RPQNMLNLJIMFFFT96CA,18,157.41,住家用,見其他登記事項,88年6月10日,二層,一層 二層
RPPNMLSJKIMFFET17CA,20,148.46,住家用,鋼筋混凝土造,86年12月2日,十五層,十四層
RPPNMLSJKIMFFET17CA,20,50.43,住家用,鋼筋混凝土造,86年12月2日,十五層,
RPPNMLKKNHNFFBT56DA,23,142.71,國民住宅,加強磚造,83年7月19日,二層,一層 二層
RPXOMLMLJIMFFAT27DA,23,23.93,住家用,鋼筋混凝土造,83年11月4日,十三層,七層
RPXOMLMLJIMFFAT27DA,23,12.53,見其他登記事項,鋼筋混凝土造,83年11月4日,十三層,
RPRPMLMLJIMFFAT76DA,18,73.20,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,六層
RPRPMLMLJIMFFAT76DA,18,71.29,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPTPMLMLJIMFFAT96DA,18,73.20,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,十層
RPTPMLMLJIMFFAT96DA,18,40.43,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPPNMLQJKIMFFET96CA,37,116.80,住商用,鋼筋混凝土加強磚造,69年9月5日,二層,一層 二層 騎樓
RPRNMLKMJIMFFFT86CA,45,116.40,住家用,見其他登記事項,61年5月1日,一層,一層
RPRNMLPJKIMFFET07CA,,243.16,見其他登記事項,見其他登記事項,106年5月18日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLSJKIMFFET37CA,20,148.42,住家用,鋼筋混凝土造,86年12月2日,十五層,十五層
RPTNMLSLJIMFFDT57CA,42,88.62,住宅,加強磚造,,二層,一層 二層
RPRNMLSJKIMFFET37CA,20,50.47,住家用,鋼筋混凝土造,86年12月2日,十五層,
RPRNMLSJKIMFFET37CA,20,122.63,住家用,鋼筋混凝土造,86年12月2日,十五層,十五層
RPRNMLSJKIMFFET37CA,20,48.28,住家用,鋼筋混凝土造,86年12月2日,十五層,
RPPNMLSLJIMFFFT37CA,23,44.60,住家用,鋼筋混凝土造,83年11月1日,二層,二層
RPPNMLSLJIMFFFT37CA,23,2.73,共用部分,鋼筋混凝土造,83年11月1日,一層,
RPSNMLSLJIMFFCT37CA,39,124.32,住商用,加強磚造,68年1月19日,二層,一層 二層 騎樓
RPUNMLPKKIMFFCT27CA,42,68.00,住家用,加強磚造,64年12月15日,二層,一層 二層 騎樓
RPTNMLNLJIMFFAT76CA,38,63.60,住家用,加強磚造,68年11月14日,二層,一層 二層
RPRNMLNKKIMFFAT56CA,1,174.06,住家用,鋼筋混凝土造,105年12月12日,三層,一層 二層 三層
RPQOMLNLJIMFFAT56CA,35,71.84,國民住宅,鋼筋混凝土造,71年6月15日,五層,四層
RPQOMLNLJIMFFAT56CA,35,.00,見其他登記事項,鋼筋混凝土造,71年7月12日,五層,屋頂突出物 地下層 見其他登記事項
RPRNMLOLJIMFFAT66CA,23,90.88,見其他登記事項,鋼筋混凝土造,83年7月1日,十六層,八層
RPRNMLOLJIMFFAT66CA,23,26.73,見其他登記事項,鋼筋混凝土造,83年7月1日,十六層,
RPXOMLNLJIMFFAT27CA,19,95.85,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,七層
RPXOMLNLJIMFFAT27CA,19,43.66,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPPOMLNLJIMFFAT09CA,34,95.88,住商用,加強磚造,72年6月6日,二層,一層 二層 騎樓
RPXNMLOKKIMFFAT27CA,,229.83,見其他登記事項,鋼筋混凝土造,106年8月16日,三層,一層 二層 三層 屋頂突出物
RPSNMLOLJIMFFAT76CA,12,236.09,見其他登記事項,鋼筋混凝土造,94年5月16日,四層,一層 二層 三層 四層 騎樓
RPUPMLOLJIMFFAT17CA,19,44.05,住家用,鋼筋混凝土造,87年12月14日,十四層,九層
RPUPMLOLJIMFFAT17CA,19,16.05,見其他登記事項,鋼筋混凝土造,87年12月14日,十四層,
RPOPMLOLJIMFFAT56CA,,197.55,住家用,鋼筋混凝土造,106年8月23日,三層,一層 二層 三層 屋頂突出物
RPXOMLOLJIMFFAT37CA,,197.55,住家用,鋼筋混凝土造,106年8月23日,三層,一層 二層 三層 屋頂突出物
RPUOMLNLJIMFFAT96CA,23,110.77,住家用,鋼筋混凝土造,83年7月25日,十二層,十層
RPUOMLNLJIMFFAT96CA,23,46.56,見其他登記事項,鋼筋混凝土造,83年7月25日,十二層,
RPPPMLOLJIMFFAT66CA,,197.55,住家用,鋼筋混凝土造,106年8月23日,三層,一層 二層 三層 屋頂突出物
RPWNMLKMJIMFFAT86CA,31,98.20,住家用,鋼筋混凝土造,75年9月10日,二層,一層 二層
RPSPMLOLJIMFFAT96CA,24,60.26,住家用,鋼筋混凝土造,82年5月10日,七層,五層
RPSPMLOLJIMFFAT96CA,24,26.11,見其他登記事項,鋼筋混凝土造,82年5月10日,七層,
RPPNMLSKKIMFFBT96CA,38,104.51,住商用,加強磚造,68年7月3日,二層,一層 二層 騎樓
RPVOMLOLJIMFFAT17CA,1,164.60,住家用,鋼筋混凝土造,105年8月3日,三層,一層 二層 三層 屋頂突出物
RPQNMLOLJIMFFAT56CA,41,87.85,住家用,鋼筋混凝土造,66年2月9日,三層,一層 二層 三層 騎樓
RPOQMLOLJIMFFAT66CA,26,250.05,住家用,鋼筋混凝土造,81年1月3日,五層,一層 二層 三層 四層 五層
RPSOMLNLJIMFFAT76CA,20,130.42,住家用,鋼筋混凝土造,86年5月21日,三層,一層 二層 三層
RPPOMLPJKIMFFAT56CA,37,87.88,住家用,加強磚造,69年9月12日,二層,一層 二層
RPSOMLRJKIMFFAT07CA,18,218.17,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,十三層 十四層
RPSOMLRJKIMFFAT07CA,18,78.74,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLMKKIMFFAT07CA,24,188.30,住家用,鋼筋混凝土造,83年4月15日,四層,一層 二層 三層 四層
RPUOMLRJKIMFFAT27CA,18,91.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,三層
RPUOMLRJKIMFFAT27CA,18,52.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPSOMLTKKIMFFCT57CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPSOMLTKKIMFFCT57CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPXNMLNLJIMFFAT17CA,43,77.05,住家用,磚造,63年8月20日,二層,一層 二層
RPUNMLNKKIMFFCT07CA,,214.90,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPNMLOLJIMFFCT66CA,41,195.60,住商用,加強磚造,65年10月15日,三層,一層 二層 三層 騎樓
RPWNMLMKKIMFFCT17CA,,204.54,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPTNMLQJKIMFFCT17CA,,100.12,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPTNMLQJKIMFFCT17CA,,100.12,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPTNMLKMJIMFFDT86CA,50,107.14,住宅,磚造,56年5月3日,三層,一層 二層 三層
RPVNMLSKKIMFFDT77CA,,282.18,住宅,鋼筋混凝土構造,106年5月23日,三層,一層 二層 三層
RPUNMLQJKIMFFCT27CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPUNMLQJKIMFFCT27CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPTNMLOLJIMFFCT07CA,24,141.82,住家用,鋼筋混凝土造,82年9月14日,四層,一層 二層 三層 四層
RPXNMLSLJIMFFDT97CA,25,153.40,住宅,鋼筋混凝土造,81年8月26日,四層,一層 二層 三層 四層
RPSNMLKMJIMFFET96DA,37,114.34,住商用,加強磚造,69年10月4日,二層,一層 二層 騎樓
RPPNMLSLJIMFFET27CA,1,194.89,見其他登記事項,見其他登記事項,105年5月20日,三層,一層 二層 三層 屋頂突出物
RPQOMLSJKIMFFCT17CA,2,227.88,見其他登記事項,見其他登記事項,104年9月3日,三層,一層 二層 三層 見其他登記事項
RPTNMLSJKIMFFDT47CA,24,90.95,住宅,鋼筋混凝土造,83年3月10日,十二層,九層
RPTNMLSJKIMFFDT47CA,24,42.92,見其他登記事項,鋼筋混凝土造,83年3月10日,,
RPOOMLTKKIMFFCT17CA,,166.81,見其他登記事項,見其他登記事項,106年9月18日,三層,一層 二層 三層 見其他登記事項
RPXNMLTKKIMFFCT97CA,,211.84,見其他登記事項,見其他登記事項,106年9月18日,三層,一層 二層 三層 見其他登記事項
RPUNMLTLJIMFFCT67CA,23,83.00,住家用,鋼筋混凝土造,84年1月4日,十一層,二層
RPUNMLTLJIMFFCT67CA,23,18.16,見其他登記事項,鋼筋混凝土造,84年1月4日,十一層,
