編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLPKLHIFFBS09CA,20,90.32,住家用,鋼筋混凝土造,81年11月30日,015,三層
RPQPMLPKLHIFFBS09CA,20,21.86,共有部份,鋼筋混凝土造,81年11月30日,015,
RPSPMLRLKHIFFBS86CA,39,87.52,住商用,加強磚造,63年4月9日,002,一層 二層 騎樓
RPUNMLRLKHIFFBS86CA,17,80.85,國民住宅,鋼筋混凝土造,85年1月24日,007,七層
RPUNMLRLKHIFFBS86CA,17,25.76,共有部份,鋼筋混凝土造,85年1月24日,007,
RPPNMLSLKHIFFBS09CA,16,120.68,住家用,鋼筋混凝土造,86年1月17日,014,十四層
RPPNMLSLKHIFFBS09CA,16,17.04,共有部份,鋼筋混凝土造,86年1月17日,014,
RPPNMLSLKHIFFBS09CA,16,54.29,共有部份,鋼筋混凝土造,86年1月17日,014,
RPOPMLLLKHIFFBS48CA,45,76.76,住家用,加強磚造,57年5月21日,002,一層 二層 騎樓
RPXNMLOJLHIFFBS76CA,14,155.04,住家用,鋼筋混凝土造,87年9月25日,004,一層 二層 三層 四層
RPUNMLPJLHIFFBS56CA,12,180.44,見其他登記事項,鋼筋混凝土造,90年6月10日,014,一層 二層
RPUNMLPJLHIFFBS56CA,12,23.00,見其他登記事項,鋼筋混凝土造,90年6月10日,014,
RPQPMLMLKHIFFBS78CA,1,97.94,見其他登記事項,見其他登記事項,101年6月1日,015,三層
RPQPMLMLKHIFFBS78CA,1,68.30,共有部份,見其他登記事項,101年6月1日,015,
RPUOMLRJLHIFFBS86CA,32,66.36,住家用,鋼筋混凝土造,70年1月24日,005,三層
RPWNMLNLKHIFFBS66CA,43,84.44,住家用,加強磚造,59年5月15日,002,二層 一層
RPSPMLMLKHIFFBS98CA,27,95.92,住家用,鋼筋混凝土造,75年5月7日,002,一層 二層 屋頂突出物
RPRNMLNJLHIFFBS68CA,1,152.96,見其他登記事項,鋼筋混凝土造,101年8月1日,005,一層 二層 三層 四層 五層
RPRNMLNJLHIFFBS68CA,1,152.96,見其他登記事項,鋼筋混凝土造,101年8月1日,005,一層 二層 三層 四層 五層
RPTPMLMLKHIFFBS09CA,9,169.71,見其他登記事項,見其他登記事項,93年7月1日,003,一層 二層 三層 屋頂突出物
RPUPMLLLKHIFFBS09CA,13,97.41,國民住宅,鋼筋混凝土造,89年5月20日,012,七層
RPUPMLLLKHIFFBS09CA,13,64.39,共有部份,鋼筋混凝土造,89年5月20日,012,
RPQNMLOLKHIFFBS78CA,29,57.73,住家用,鋼筋混凝土造,72年9月20日,005,二層
RPQNMLOLKHIFFBS78CA,29,6.88,共有部份,鋼筋混凝土造,72年9月20日,B00,
RPXNMLMLKHIFFBS66CA,1,81.40,見其他登記事項,鋼筋混凝土造,101年4月9日,015,十三層
RPXNMLMLKHIFFBS66CA,1,40.15,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPOOMLMLKHIFFBS48CA,1,109.85,見其他登記事項,鋼筋混凝土造,101年4月9日,019,七層
RPOOMLMLKHIFFBS48CA,1,54.19,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPWNMLMLKHIFFBS56CA,1,239.57,見其他登記事項,鋼筋混凝土造,101年4月9日,003,一層 二層 三層 屋頂突出物 地下一層
RPWNMLMLKHIFFBS56CA,1,27.76,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPPOMLMLKHIFFBS58CA,1,87.81,見其他登記事項,鋼筋混凝土造,101年4月9日,017,十層
RPPOMLMLKHIFFBS58CA,1,43.29,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPTNMLPLKHIFFBS56CA,25,81.13,住家用,鋼筋混凝土造,76年10月31日,005,三層
RPROMLMLKHIFFBS78CA,1,73.03,見其他登記事項,鋼筋混凝土造,101年4月9日,017,十一層
RPROMLMLKHIFFBS78CA,1,36.02,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPSOMLMLKHIFFBS88CA,1,50.21,見其他登記事項,鋼筋混凝土造,101年4月9日,017,八層
RPSOMLMLKHIFFBS88CA,1,24.78,見其他登記事項,鋼筋混凝土造,101年4月9日,019,
RPROMLNLKHIFFBS88CA,24,117.29,住家用,鋼筋混凝土造,78年5月10日,007,四層
RPROMLNLKHIFFBS88CA,24,32.07,共有部份,鋼筋混凝土造,78年5月10日,007,
RPPNMLQLKHIFFBS88CA,4,542.27,見其他登記事項,見其他登記事項,97年10月3日,004,一層 二層 三層 四層 屋頂突出物 夾層
RPTPMLPLKHIFFBS76CA,1,185.86,見其他登記事項,鋼筋混凝土造,100年12月15日,004,一層 二層 三層 四層
RPUPMLPLKHIFFBS86CA,1,185.86,見其他登記事項,鋼筋混凝土造,100年12月15日,004,二層 三層 四層 一層
RPUOMLNLKHIFFBS56CA,39,82.98,住商用,加強磚造,63年7月2日,002,二層 騎樓 一層
RPUNMLRLKHIFFAS76CA,19,106.86,住家用,鋼筋混凝土造,82年9月15日,005,五層
RPUNMLRLKHIFFAS76CA,19,9.96,見其他登記事項,鋼筋混凝土造,82年9月15日,005,
RPVPMLOKLHIFFEE38CA,,225.66,住家用,鋼筋混凝土造,101年10月25日,四層,一層 二層 三層 四層 屋頂突出物
RPQQMLOKLHIFFEE97CA,,106.12,住家用,鋼筋混凝土造,101年10月25日,四層,一層 二層 三層 四層 屋頂突出物
RPTPMLRLKHIFFEE48CA,15,89.27,住家用,鋼筋混凝土造,86年10月24日,十四層,十層
RPTPMLRLKHIFFEE48CA,15,45.84,共有部分,鋼筋混凝土造,86年10月24日,十四層,
RPTNMLSKLHIFFEE38CA,11,57.06,住家用,見其它登記事項,91年3月14日,十二層,六層
RPTNMLSKLHIFFEE38CA,11,23.46,見使用執照,見使用執照,91年3月14日,十二層,
RPXPMLOKLHIFFEE58CA,,225.66,住家用,鋼筋混凝土造,101年10月25日,四層,一層 二層 三層 四層 屋頂突出物
RPUPMLOKLHIFFEE28CA,,81.88,住家用,鋼筋混凝土造,101年10月4日,十五層,十層
RPUPMLOKLHIFFEE28CA,,62.05,見其它登記事項,鋼筋混凝土造,101年10月4日,十五層,
RPQOMLRLKHIFFEE08CA,20,82.45,住家用,鋼筋混凝土造,82年4月1日,七層,一層
RPQOMLRLKHIFFEE08CA,20,11.48,見使用執照,鋼筋混凝土造,82年4月1日,七層,
RPOPMLRLKHIFFEE97CA,,123.04,住家用,鋼筋混凝土造,101年11月5日,二十四層,五層
RPOPMLRLKHIFFEE97CA,,92.77,見其它登記事項,鋼筋混凝土造,101年11月5日,二十四層,
RPQOMLSLKHIFFEE18CA,20,82.88,住家用,鋼筋混凝土造,81年12月10日,十六層,六層 電梯樓梯間
RPQOMLSLKHIFFEE18CA,20,7.48,見使用執照,鋼筋混凝土造,81年12月10日,十六層,
RPROMLSLKHIFFEE28CA,21,89.00,住家用,鋼筋混凝土造,81年2月18日,七層,四層
RPROMLSLKHIFFEE28CA,21,28.95,見使用執照,鋼筋混凝土造,81年2月18日,七層,
RPQOMLNLKHIFFEE67CA,7,74.63,住家用,鋼筋混凝土造,94年10月26日,十五層,十層
RPQOMLNLKHIFFEE67CA,7,20.92,見使用執照,鋼筋混凝土造,94年10月26日,十五層,
RPRNMLMLKHIFFEE57CA,36,123.36,住商用,見其它登記事項,66年5月23日,二層,一層 二層 屋頂突出物 騎樓 夾層
RPQNMLPJLHIFFEE67CA,14,85.30,住家用,鋼筋混凝土造,88年2月2日,十四層,十三層
RPQNMLPJLHIFFEE67CA,14,26.10,見使用執照,見使用執照,88年2月2日,十四層,
RPPPMLPLKHIFFEE87CA,1,104.87,住家用,鋼筋混凝土造,100年9月27日,十五層,十一層
RPPPMLPLKHIFFEE87CA,1,106.87,共有部分,鋼筋混凝土造,100年9月27日,十五層,
RPSPMLQJLHIFFEE18CA,20,98.11,住家用,鋼筋混凝土造,82年5月12日,八層,一層
RPSNMLQLKHIFFEE08CA,21,50.14,住家用,鋼筋混凝土造,81年1月30日,七層,七層
RPSNMLQLKHIFFEE08CA,21,10.18,見使用執照,鋼筋混凝土造,81年1月30日,七層,
RPPNMLOKLHIFFDE47CA,,84.39,住家用,鋼筋混凝土造,101年9月27日,十五層,十四層
RPPNMLOKLHIFFDE47CA,,63.52,共有部分,鋼筋混凝土造,101年9月27日,十五層,
RPRNMLOKLHIFFDE67CA,,87.39,住家用,鋼筋混凝土造,101年9月27日,十五層,十三層
RPRNMLOKLHIFFDE67CA,,64.58,共有部分,鋼筋混凝土造,101年9月27日,十五層,
RPUNMLMLKHIFFEE87CA,34,73.00,,鋼筋混凝土造,68年4月30日,四層,三層
RPQNMLOKLHIFFDE57CA,,55.82,住家用,鋼筋混凝土造,101年9月27日,十五層,十四層
RPQNMLOKLHIFFDE57CA,,29.64,共有部分,鋼筋混凝土造,101年9月27日,十五層,
RPSNMLOKLHIFFDE77CA,,142.78,住家用,鋼筋混凝土造,101年9月27日,十五層,三層
RPSNMLOKLHIFFDE77CA,,91.05,共有部分,鋼筋混凝土造,101年9月27日,十五層,
RPTOMLQJLHIFFDE08CA,9,60.33,住家用,鋼筋混凝土造,92年12月26日,十三層,十層
RPTOMLQJLHIFFDE08CA,9,52.61,見使用執照,鋼筋混凝土造,92年12月26日,十三層,
RPTNMLOKLHIFFDE87CA,,80.21,住家用,鋼筋混凝土造,101年9月27日,十五層,七層
RPTNMLOKLHIFFDE87CA,,61.41,共有部分,鋼筋混凝土造,101年9月27日,十五層,
RPXOMLPJLHIFFDE38CA,17,34.38,住家用,鋼筋混凝土造,85年6月25日,十一層,三層
RPXOMLPJLHIFFDE38CA,17,14.12,見使用執照,鋼筋混凝土造,85年6月25日,十一層,
RPVOMLPJLHIFFDE18CA,26,189.02,,鋼筋混凝土造,76年6月10日,四層,一層 二層 三層 四層 騎樓 地下層
RPROMLSJLHIFFDE08CA,33,86.68,,鋼筋混凝土造,69年6月7日,五層,三層
RPQNMLSJLHIFFDE87CA,26,233.04,,鋼筋混凝土造,76年3月28日,四層,一層 二層 三層 四層 騎樓
RPWOMLPJLHIFFDE28CA,45,165.40,住商用,鋼筋混凝土加強磚造,57年5月6日,三層,一層 二層 三層 騎樓
RPXNMLOJLHIFFDE18CA,38,170.88,,加強磚造,63年11月21日,三層,一層 二層 三層 騎樓 地下層
RPROMLPJLHIFFEE87CA,33,71.82,,加強磚造,68年8月27日,二層,一層 二層
RPTNMLSKLHIFFDE28CA,24,186.59,,鋼筋混凝土造,78年3月14日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPUOMLOJLHIFFDE97CA,3,57.89,住家用,鋼筋混凝土造,99年4月1日,十五層,七層
RPUOMLOJLHIFFDE97CA,3,54.78,見其它登記事項,鋼筋混凝土造,99年4月1日,十五層,
RPPNMLLKLHIFFDE17CA,14,87.05,住家用,鋼筋混凝土造,88年6月3日,十四層,九層
RPPNMLLKLHIFFDE17CA,14,55.08,見使用執照,鋼筋混凝土造,88年6月3日,十四層,
RPTOMLRLKHIFFDE28CA,25,119.60,,鋼筋混凝土造,76年8月5日,五層,五層
RPVNMLOJLHIFFDE97CA,19,130.48,住商用,鋼筋混凝土造,83年1月19日,十五層,一層 二層
RPVNMLOJLHIFFDE97CA,19,15.06,見使用執照,鋼筋混凝土造,83年1月19日,十五層,
RPWPMLPLKHIFFDE48CA,17,73.42,住商用,鋼筋混凝土造,85年3月6日,十四層,一層 二層 騎樓 夾層
RPWPMLPLKHIFFDE48CA,17,73.42,住商用,鋼筋混凝土造,85年3月6日,十四層,一層 二層 騎樓 夾層
RPWPMLPLKHIFFDE48CA,17,26.36,見使用執照,鋼筋混凝土造,85年3月6日,十四層,
RPWOMLLJLHIFFDE87CA,21,68.90,見使用執照,鋼筋混凝土造,81年8月4日,十二層,九層
RPWOMLLJLHIFFDE87CA,21,15.88,見使用執照,鋼筋混凝土造,81年8月4日,十二層,
RPQNMLPLKHIFFDE67CA,31,66.74,,鋼筋混凝土造,71年7月8日,五層,四層
RPVOMLRLKHIFFDE48CA,33,70.91,,鋼筋混凝土造,67年12月16日,七層,五層
RPWOMLMLKHIFFDE08CA,19,101.74,住家用,鋼筋混凝土造,82年8月26日,十二層,四層 電梯樓梯間
RPWOMLMLKHIFFDE08CA,19,16.17,見使用執照,鋼筋混凝土造,82年8月26日,十二層,
RPRNMLQLKHIFFDE87CA,12,120.33,住商用,鋼筋混凝土造,89年11月24日,十四層,一層 二層 夾層
RPRNMLQLKHIFFDE87CA,12,22.11,見使用執照,鋼筋混凝土造,89年11月24日,十四層,
RPPNMLRLKHIFFDE77CA,23,82.59,,鋼筋混凝土造,79年2月15日,七層,三層
RPPNMLRLKHIFFDE77CA,23,24.22,,鋼筋混凝土造,79年2月15日,七層,
RPOPMLMLKHIFFDE37CA,16,69.73,住家用,鋼筋混凝土造,85年7月19日,二十四層,三層
RPOPMLMLKHIFFDE37CA,16,44.45,見使用執照,鋼筋混凝土造,85年7月19日,二十四層,
RPPNMLNLKHIFFDE37CA,13,24.89,住家用,鋼筋混凝土造,88年7月31日,十四層,八層
RPPNMLNLKHIFFDE37CA,13,8.77,見使用執照,鋼筋混凝土造,88年7月31日,十四層,
RPQNMLMLKHIFFCE27CA,19,88.32,住家用,鋼筋混凝土造,82年11月5日,十二層,三層
RPQNMLMLKHIFFCE27CA,19,25.22,見使用執照,鋼筋混凝土造,82年11月5日,十二層,
RPVNMLLLKHIFFCE67CA,35,59.09,住家用,鋼筋混凝土造,67年3月25日,四層,四層
RPRNMLNLKHIFFDE57CA,13,24.44,住家用,鋼筋混凝土造,88年7月31日,十四層,八層
RPRNMLNLKHIFFDE57CA,13,8.58,見使用執照,鋼筋混凝土造,88年7月31日,十四層,
RPTNMLMLKHIFFCE57CA,16,90.43,國民住宅,鋼筋混凝土造,86年4月30日,十層,十層
RPTNMLMLKHIFFCE57CA,16,35.60,共有部份,鋼筋混凝土造,86年4月30日,十層,
RPTOMLPLKHIFFDE08CA,18,100.60,住家用,鋼筋混凝土造,83年12月2日,二十層,十七層
RPTOMLPLKHIFFDE08CA,18,39.96,見使用執照,鋼筋混凝土造,83年12月2日,二十層,
RPQOMLMLKHIFFCE37CA,29,77.34,,鋼筋混凝土造,73年6月21日,五層,五層
RPQOMLMLKHIFFCE37CA,29,10.72,見使用執照,鋼筋混凝土造,73年6月21日,000,
RPRNMLNLKHIFFCE47CA,24,243.25,住家用,鋼筋混凝土造,77年11月22日,三層,一層 二層 三層
RPVOMLPLKHIFFCE18CA,28,65.34,,鋼筋混凝土造,74年6月28日,五層,三層
RPVOMLPLKHIFFCE18CA,28,11.10,見使用執照,鋼筋混凝土造,74年6月28日,五層,
RPWOMLPLKHIFFCE28CA,19,40.51,住家用,鋼筋混凝土造,83年6月6日,七層,四層
RPWOMLPLKHIFFCE28CA,19,39.18,見使用執照,鋼筋混凝土造,83年6月6日,七層,
RPWOMLPLKHIFFCE28CA,19,40.51,住家用,鋼筋混凝土造,83年6月6日,七層,四層
RPXNMLMLKHIFFCE97CA,21,254.00,商業用,鋼筋混凝土造,80年9月14日,十六層,七層
RPXNMLMLKHIFFCE97CA,21,5.31,商業用,鋼筋混凝土造,80年9月14日,十六層,
RPRNMLQLKHIFFCE77CA,25,270.83,見使用執照,鋼筋混凝土造,77年3月30日,五層,一層 二層 三層 四層 五層 騎樓 地下層
RPRNMLOJLHIFFCE47CA,31,90.06,,鋼筋混凝土造,71年6月18日,五層,三層
RPUPMLRLKHIFFCE38CA,2,159.22,住家用,見其它登記事項,100年5月11日,十五層,八層
RPUPMLRLKHIFFCE38CA,2,104.81,見其它登記事項,見其它登記事項,100年5月11日,十五層,
RPXNMLOJLHIFFCE08CA,36,66.65,,鋼筋混凝土造,65年9月18日,四層,三層
RPTOMLPJLHIFFCE87CA,5,64.36,住家用,鋼筋混凝土造,97年4月23日,十五層,四層
RPTOMLPJLHIFFCE87CA,5,41.56,共有部份,鋼筋混凝土造,97年4月23日,十五層,
RPPNMLPLKHIFFCE47CA,30,133.99,,鋼筋混凝土造,72年6月3日,十二層,一層 二層 騎樓
RPPNMLPLKHIFFCE47CA,30,21.93,見使用執照,鋼筋混凝土造,72年6月3日,000,
RPSOMLLLLHIFFCE57CA,1,217.97,住家用,鋼筋混凝土造,101年5月14日,四層,一層 二層 三層 四層 屋頂突出物
RPXNMLOLLHIFFCE28CA,16,136.45,住商用,鋼筋混凝土造,86年5月27日,二十七層,一層 夾層
RPXNMLOLLHIFFCE28CA,16,12.57,見使用執照,鋼筋混凝土造,86年5月27日,二十七層,
RPROMLQLKHIFFCE87CA,23,115.43,住家用,加強磚造,79年1月13日,二層,一層 二層 夾層
RPPNMLOLKHIFFBE27CA,14,204.29,住家用,鋼筋混凝土造,87年11月20日,十四層,三層
RPPNMLOLKHIFFBE27CA,14,77.43,見其他登記事項,鋼筋混凝土造,87年11月20日,十四層,
RPUOMLQLKHIFFBE08CA,24,81.53,,鋼筋混凝土造,77年9月14日,五層,二層
RPSNMLOJLHIFFBE47CA,27,95.52,,鋼筋混凝土造,75年3月21日,五層,四層
RPSNMLOJLHIFFBE47CA,27,17.29,,鋼筋混凝土造,75年3月21日,五層,
RPWNMLQJLHIFFBE08CA,18,259.37,住商用,鋼筋混凝土造,84年6月26日,三層,一層 二層 三層 屋頂突出物 騎樓
RPWNMLQJLHIFFBE08CA,18,33.32,見使用執照,鋼筋混凝土造,84年6月26日,十九層,
RPOQMLRLKHIFFBE77CA,7,30.99,住家用,鋼筋混凝土造,94年8月3日,十四層,五層
RPOQMLRLKHIFFBE77CA,7,12.80,見其他登記事項,鋼筋混凝土造,94年8月3日,十四層,
RPOQMLRLKHIFFBE77CA,7,3.24,見其他登記事項,鋼筋混凝土造,94年8月3日,十四層,
RPROMLNKLHIFFBE47CA,33,80.90,,鋼筋混凝土造,69年5月14日,十二層,三層
RPROMLNKLHIFFBE47CA,33,17.81,,鋼筋混凝土造,69年5月14日,十二層,
RPVOMLMLKHIFFBE77CA,19,21.83,住家用,鋼筋混凝土造,83年6月30日,七層,六層
RPVOMLMLKHIFFBE77CA,19,12.62,見使用執照,鋼筋混凝土造,83年6月30日,七層,
RPPNMLQKLHIFFAE37CA,1,107.58,住家用,鋼筋混凝土造,101年7月10日,十四層,十層
RPPNMLQKLHIFFAE37CA,1,67.88,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPPPMLQJLHIFFAE47CA,,38.72,住家用,鋼筋混凝土造,101年9月28日,十四層,五層
RPPPMLQJLHIFFAE47CA,,20.84,見其它登記事項,鋼筋混凝土造,101年9月28日,十四層,
RPOPMLQJLHIFFAE37CA,,40.80,住家用,鋼筋混凝土造,101年9月28日,十四層,十一層
RPOPMLQJLHIFFAE37CA,,41.68,見其它登記事項,鋼筋混凝土造,101年9月28日,十四層,
RPRNMLQKLHIFFAE57CA,1,90.97,住家用,鋼筋混凝土造,101年7月10日,十四層,七層
RPRNMLQKLHIFFAE57CA,1,42.97,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPUNMLOKLHIFFAE67CA,,40.80,住家用,鋼筋混凝土造,101年9月28日,十四層,十三層
RPUNMLOKLHIFFAE67CA,,41.68,見其它登記事項,鋼筋混凝土造,101年9月28日,十四層,
RPTOMLTKLHIFFBE28CA,23,157.80,,鋼筋混凝土造,79年5月30日,十九層,一層 二層 地下層
RPTOMLTKLHIFFBE28CA,23,1.11,,鋼筋混凝土造,79年5月30日,十九層,
RPSNMLQKLHIFFAE67CA,1,91.62,住家用,鋼筋混凝土造,101年7月10日,十四層,六層
RPSNMLQKLHIFFAE67CA,1,63.11,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPQNMLQKLHIFFAE47CA,1,112.61,住商用,鋼筋混凝土造,101年7月10日,十四層,一層 二層 騎樓
RPQNMLQKLHIFFAE47CA,1,72.06,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPUNMLQKLHIFFAE87CA,1,92.32,住家用,鋼筋混凝土造,101年7月10日,十四層,六層
RPUNMLQKLHIFFAE87CA,1,60.77,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPVNMLOKLHIFFAE77CA,,47.56,住家用,鋼筋混凝土造,101年9月28日,十四層,十三層
RPVNMLOKLHIFFAE77CA,,44.72,見其它登記事項,鋼筋混凝土造,101年9月28日,十四層,
RPPOMLMLKHIFFAE07CA,1,180.55,住家用,鋼筋混凝土造,101年4月11日,二十八層,十六層
RPPOMLMLKHIFFAE07CA,1,101.50,見其它登記事項,鋼筋混凝土造,101年4月11日,二十八層,
RPUOMLMLKHIFFAE57CA,40,439.38,,鋼筋混凝土造,61年8月15日,五層,
RPWOMLMLKHIFFAE77CA,40,520.14,,鋼筋混凝土造,61年8月15日,五層,
RPTNMLQKLHIFFAE77CA,1,101.14,住家用,鋼筋混凝土造,101年7月10日,十四層,三層
RPTNMLQKLHIFFAE77CA,1,47.98,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPWNMLQKLHIFFAE08CA,1,108.42,住家用,鋼筋混凝土造,101年7月10日,十四層,十四層
RPWNMLQKLHIFFAE08CA,1,70.89,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPVNMLQKLHIFFAE97CA,1,96.98,住家用,鋼筋混凝土造,101年7月10日,十四層,九層
RPVNMLQKLHIFFAE97CA,1,63.03,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPSPMLRLKHIFFAE97CA,4,388.32,住家用,鋼筋混凝土造,98年4月28日,二十五層,十三層 十四層
RPSPMLRLKHIFFAE97CA,4,277.93,共有部分,鋼筋混凝土造,98年4月28日,二十五層,
RPOPMLRLKHIFFAE57CA,,50.32,見其它登記事項,鋼筋混凝土造,101年10月25日,十五層,
RPOPMLRLKHIFFAE57CA,,64.09,住家用,鋼筋混凝土造,101年10月25日,十五層,十四層
RPVOMLMLKHIFFAE67CA,5,135.90,住家用,鋼筋混凝土造,97年6月6日,十七層,四層
RPVOMLMLKHIFFAE67CA,5,101.92,共有部分,鋼筋混凝土造,97年6月6日,十七層,
RPUOMLNLKHIFFAE67CA,8,83.08,住家用,鋼筋混凝土造,93年10月18日,十一層,二層
RPUOMLNLKHIFFAE67CA,8,36.08,共有部分,鋼筋混凝土造,93年10月18日,十一層,
RPPPMLNLKHIFFAE27CA,6,127.40,住家用,鋼筋混凝土造,95年12月5日,十九層,十層
RPPPMLNLKHIFFAE27CA,6,73.91,見其它登記事項,鋼筋混凝土造,95年12月5日,十九層,
RPQNMLOLKHIFFAE27CA,7,79.31,住家用,鋼筋混凝土造,95年2月20日,十五層,十二層
RPQNMLOLKHIFFAE27CA,7,17.30,共有部分,鋼筋混凝土造,95年2月20日,十五層,
RPQNMLOLKHIFFAE27CA,7,31.72,共有部分,鋼筋混凝土造,95年2月20日,十五層,
RPTOMLNLKHIFFAE57CA,18,219.05,住商用,鋼筋混凝土造,84年1月11日,十三層,一層 二層 騎樓 地下層
RPTOMLNLKHIFFAE57CA,18,48.20,見使用執照,鋼筋混凝土造,84年1月11日,十三層,
RPUOMLPLKHIFFAE87CA,6,81.92,住家用,鋼筋混凝土造,95年11月1日,十五層,六層
RPUOMLPLKHIFFAE87CA,6,54.98,見其它登記事項,鋼筋混凝土造,95年11月1日,十五層,
RPPOMLRLKHIFFAE57CA,7,39.97,共有部分,鋼筋混凝土造,95年3月3日,十五層,
RPPOMLRLKHIFFAE57CA,7,53.78,住家用,鋼筋混凝土造,95年3月3日,十五層,八層
RPPPMLPLKHIFFAE47CA,34,74.06,,鋼筋混凝土造,68年6月20日,五層,二層
RPPNMLOLKHIFFAE17CA,5,49.96,住家用,鋼筋混凝土造,96年11月30日,十五層,四層
RPPNMLOLKHIFFAE17CA,5,22.11,共有部分,鋼筋混凝土造,96年11月30日,十五層,
RPPOMLPLKHIFFAE37CA,1,64.20,住家用,鋼筋混凝土造,101年7月10日,十五層,九層
RPPOMLPLKHIFFAE37CA,1,68.17,見其它登記事項,鋼筋混凝土造,101年7月10日,十五層,
RPWOMLPLKHIFFAE08CA,7,89.02,住家用,鋼筋混凝土造,94年11月29日,十五層,十四層
RPWOMLPLKHIFFAE08CA,7,62.02,共有部分,鋼筋混凝土造,94年11月29日,十五層,
RPTNMLPLKHIFFAE67CA,6,86.23,商業用,鋼筋混凝土造,95年11月1日,十五層,二層
RPTNMLPLKHIFFAE67CA,6,56.82,見其它登記事項,鋼筋混凝土造,95年11月1日,十五層,
RPPOMLPKLHIFFAE37CA,8,103.22,住家用,鋼筋混凝土造,94年1月18日,十三層,三層
RPPOMLPKLHIFFAE37CA,8,46.88,共有部分,鋼筋混凝土造,94年1月18日,十三層,
RPTNMLPJLHIFFAE57CA,7,108.07,住家用,鋼筋混凝土造,94年11月29日,十五層,十四層
RPTNMLPJLHIFFAE57CA,7,70.19,共有部分,鋼筋混凝土造,94年11月29日,十五層,
RPTNMLRLKHIFFAE87CA,11,43.84,住家用,鋼筋混凝土造,91年6月18日,二十二層,四層
RPTNMLRLKHIFFAE87CA,11,20.19,共有部分,鋼筋混凝土造,91年6月18日,二十二層,
RPTNMLNKLHIFFAE47CA,7,129.31,住家用,鋼筋混凝土造,95年4月14日,十五層,十五層
RPTNMLNKLHIFFAE47CA,7,66.67,共有部分,鋼筋混凝土造,95年4月14日,十五層,
RPRNMLOKLHIFFAE37CA,7,89.98,住家用,鋼筋混凝土造,95年6月2日,十五層,十層
RPRNMLOKLHIFFAE37CA,7,39.11,共有部分,鋼筋混凝土造,95年6月2日,十五層,
RPOPMLRJLHIFFAE47CA,6,45.24,住家用,鋼筋混凝土造,95年10月30日,十五層,十五層
RPOPMLRJLHIFFAE47CA,6,47.84,見其它登記事項,鋼筋混凝土造,95年10月30日,十五層,
RPRNMLPLKHIFFBE57CA,43,53.86,住家用,加強磚造,58年8月6日,三層,一層 二層
RPSNMLTJLHIFFAE87CA,6,56.98,住家用,鋼筋混凝土造,95年10月13日,十五層,九層
RPSNMLTJLHIFFAE87CA,6,25.83,見其它登記事項,鋼筋混凝土造,95年10月13日,十五層,
RPRNMLTJLHIFFAE77CA,7,50.42,住家用,鋼筋混凝土造,95年3月3日,十五層,四層
RPRNMLTJLHIFFAE77CA,7,38.44,共有部分,鋼筋混凝土造,95年3月3日,十五層,
RPVNMLPLKHIFFBE97CA,35,103.21,,鋼筋混凝土造,67年6月2日,十二層,六層
RPVNMLPLKHIFFBE97CA,35,34.71,,鋼筋混凝土造,67年6月2日,十二層,
SPVNMLPLKHIFFBE08CA,35,103.21,,鋼筋混凝土造,67年6月2日,十二層,六層
SPVNMLPLKHIFFBE08CA,35,34.71,,鋼筋混凝土造,67年6月2日,十二層,
RPTOMLMLLHIFFAE57CA,8,29.07,住家用,鋼筋混凝土造,94年6月24日,十五層,十一層
RPTOMLMLLHIFFAE57CA,8,2.54,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPTOMLMLLHIFFAE57CA,8,5.86,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPTOMLMLLHIFFAE57CA,8,9.73,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPOOMLPJLHIFFAE17CA,33,89.98,,鋼筋混凝土造,68年8月8日,五層,五層
RPWNMLPLKHIFFBE08CA,38,258.04,,鋼筋混凝土造,64年5月27日,四層,一層 二層 三層 四層 騎樓
RPWOMLMLLHIFFAE87CA,8,34.26,住家用,鋼筋混凝土造,94年6月24日,十五層,十四層
RPWOMLMLLHIFFAE87CA,8,3.03,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPWOMLMLLHIFFAE87CA,8,6.91,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPWOMLMLLHIFFAE87CA,8,11.59,共有部分,鋼筋混凝土造,94年6月24日,十五層,
