編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLQJKILFFGN56CA,37,141.32,住商用,鋼筋混凝土造,68年5月12日,三層,一層 二層 三層
RPVNMLQLJILFFFN07CA,,188.58,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPUNMLQLJILFFFN96CA,,188.58,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPXNMLQLJILFFFN27CA,,184.68,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPWNMLQLJILFFFN17CA,,186.84,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPQNMLLLJILFFFN68CA,2,155.58,見其他登記事項,鋼筋混凝土造,103年9月10日,三層,一層 二層 三層 見其他登記事項
RPUNMLLLJILFFCN78CA,17,20.02,見其他登記事項,鋼筋混凝土造,88年10月14日,十三層,
RPUNMLLLJILFFCN78CA,17,80.17,見其他登記事項,鋼筋混凝土造,88年10月14日,十三層,十一層
RPUNMLLLJILFFCN78CA,17,4.86,停車空間,鋼筋混凝土造,88年10月14日,,
RPPNMLPLJILFFBN58CA,29,96.66,見其他登記事項,加強磚造,76年6月24日,二層,一層 二層 屋頂突出物 騎樓
RPQNMLNLJILFFBN48CA,26,133.94,住商用,鋼筋混凝土造,80年4月16日,二層,一層 二層 騎樓
RPWNMLSLJILFFBN96CA,1,155.04,住家用,鋼筋混凝土造,105年1月27日,三層,一層 二層 三層
RPXNMLOLJILFFAN56CA,32,74.80,見其他登記事項,鋼筋混凝土造,73年9月14日,九層,三層
RPPNMLMKKILFFEN58CA,21,141.33,住家用,鋼筋混凝土造,84年8月18日,三層,一層 二層 三層
RPPOMLLJKILFFAN08CA,28,135.27,住家用,鋼筋混凝土造,77年10月22日,八層,七層
RPPOMLLJKILFFAN08CA,28,17.04,見其他登記事項,鋼筋混凝土造,77年10月22日,八層,
RPTNMLMLJILFFBN68CA,1,161.19,見其他登記事項,鋼筋混凝土造,105年3月11日,三層,一層 二層 三層 見其他登記事項
RPQNMLLLJILFFBN28CA,1,178.62,見其他登記事項,鋼筋混凝土造,104年5月11日,四層,一層 二層 三層 四層
RPQNMLMLJILFFBN38CA,1,159.73,見其他登記事項,鋼筋混凝土造,105年3月11日,三層,一層 二層 三層 見其他登記事項
RPPNMLOLJILFFBN48CA,42,26.26,住家用,鋼筋混凝土加強磚造,63年4月20日,一層,一層
RPUNMLMJKILFFBN68CA,21,98.61,住家用,鋼筋混凝土造,85年1月19日,八層,七層
RPUNMLMJKILFFBN68CA,21,33.43,見其他登記事項,鋼筋混凝土造,85年1月19日,八層,
RPRNMLNLJILFFAN48CA,43,193.05,住商用,加強磚造,62年6月29日,三層,一層 二層 三層 騎樓
RPWQMLMJKILFFAN09CA,6,301.84,見其他登記事項,鋼筋混凝土造,99年8月6日,五層,一層 二層 三層 四層 五層
RPVNMLNLJILFFAN88CA,21,169.05,住商用,鋼筋混凝土造,84年5月6日,三層,一層 二層 三層 騎樓
RPVQMLMJKILFFAN98CA,23,273.58,見其他登記事項,鋼筋混凝土造,82年10月26日,四層,一層 二層 三層 四層 地下層
RPOOMLOLJILFFAN38CA,19,166.31,見其他登記事項,鋼筋混凝土造,86年6月18日,五層,一層 二層 三層 四層 五層 騎樓
RPXQMLMJKILFFAN56CA,36,81.24,住家用,鋼筋混凝土造,69年12月29日,五層,四層
SPPOMLLJKILFFAN18CA,28,411.96,住家用,鋼筋混凝土造,77年10月22日,八層,六層
SPPOMLLJKILFFAN18CA,28,49.15,見其他登記事項,鋼筋混凝土造,77年10月22日,八層,
RPRNMLPLJILFFAN68CA,,123.98,商業用,見其他登記事項,,二層,一層 二層 騎樓
RPTNMLRJKILFFAN98CA,33,77.59,住家用,鋼筋混凝土造,72年5月1日,五層,五層
RPWNMLTJKILFFAN86CA,80,47.21,住家用,木造,26年1月1日,一層,一層
RPUOMLLLJILFFAN68CA,1,229.45,見其他登記事項,鋼筋混凝土造,105年4月29日,四層,一層 二層 三層 四層
RPPNMLLLJILFFAN08CA,27,177.50,住家用,鋼筋混凝土造,78年12月4日,三層,一層 二層 三層 騎樓
RPTNMLOLJILFFAN78CA,16,113.97,住家用,鋼筋混凝土造,89年10月20日,十四層,十二層
RPTNMLOLJILFFAN78CA,16,66.94,見其他登記事項,鋼筋混凝土造,89年10月20日,十四層,
RPQNMLQJKILFFAN58CA,33,72.85,見其他登記事項,加強磚造,73年2月14日,二層,一層 二層 騎樓
RPQNMLQJKILFFAN58CA,33,72.85,見其他登記事項,加強磚造,73年2月14日,二層,一層 二層 騎樓
RPVOMLLLJILFFAN78CA,1,285.55,見其他登記事項,鋼筋混凝土造,105年4月29日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPTOMLLLJILFFAN58CA,1,290.18,見其他登記事項,鋼筋混凝土造,105年4月29日,五層,一層 二層 三層 四層 五層
RPXNMLLLJILFFAN88CA,2,266.08,見其他登記事項,鋼筋混凝土造,103年12月30日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLOLJILFFAN38CA,22,40.30,住家用,鋼筋混凝土造,83年9月29日,八層,四層
RPPNMLOLJILFFAN38CA,22,22.13,見其他登記事項,鋼筋混凝土造,83年9月29日,八層,
RPVNMLLLJILFFBN78CA,40,161.00,住商用,鋼筋混凝土加強磚造,66年1月30日,二層,一層 二層 騎樓
RPVNMLLLJILFFBN78CA,35,128.26,住商用,加強磚造,71年1月19日,二層,一層 二層 騎樓
RPQNMLLJKILFFEN48CA,1,162.69,住家用,鋼筋混凝土造,104年11月26日,三層,一層 二層 三層 見其他登記事項
RPPOMLQLJILFFFN56CA,,184.48,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPOOMLQLJILFFFN09CA,,184.48,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPTNMLMLJILFFFN09CA,27,144.00,住家用,鋼筋混凝土造,78年12月27日,三層,一層 二層 三層
RPQOMLQLJILFFFN66CA,,184.48,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPVOMLQLJILFFFN17CA,,190.80,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPROMLQLJILFFFN76CA,,189.12,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPSOMLQLJILFFFN86CA,,196.45,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPUOMLQLJILFFFN07CA,,191.00,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPXOMLQLJILFFFN37CA,,184.48,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPWOMLQLJILFFFN27CA,,184.68,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPRNMLNLJILFFGN09CA,2,324.35,住家用,鋼筋混凝土造,103年5月14日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLQJKILFFDN09CA,1,165.16,見其他登記事項,鋼筋混凝土造,105年3月25日,四層,一層 二層 三層 四層
RPRNMLNLJILFFFN09DA,38,103.96,住家用,鋼筋混凝土加強磚造,67年4月30日,二層,一層 二層 騎樓
RPQNMLSLJILFFDN56CA,1,122.92,見其他登記事項,鋼筋混凝土造,104年6月8日,三層,一層 二層 三層
RPPNMLOJKILFFDN58CA,23,24.70,住家用,鋼筋混凝土造,82年6月4日,五層,四層
RPPNMLOJKILFFDN58CA,23,6.87,見其他登記事項,鋼筋混凝土造,82年6月4日,五層,
RPPNMLOJKILFFDN58CA,23,7.02,見其他登記事項,鋼筋混凝土造,82年6月4日,五層,
RPPNMLOJKILFFDN58CA,23,28.68,住家用,鋼筋混凝土造,82年6月4日,五層,四層
RPPNMLTLJILFFDN56CA,35,96.00,住家用,加強磚造,70年8月19日,二層,一層 二層 騎樓
RPTNMLMKKILFFDN88CA,,332.22,見其他登記事項,鋼筋混凝土造,105年3月29日,四層,一層 二層 三層 四層
RPRNMLTJKILFFDN66CA,17,192.38,住家用,鋼筋混凝土造,88年12月3日,四層,一層 二層 三層 四層
RPPNMLTKKILFFDN56CA,,310.79,見其他登記事項,鋼筋混凝土造,105年8月17日,四層,一層 二層 三層 四層 屋頂突出物
RPOPMLQLJILFFFN56CA,,184.48,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPPPMLQLJILFFFN66CA,,184.68,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPVNMLOKKILFFDN66CA,9,244.21,住家用,鋼筋混凝土造,97年3月20日,三層,一層 二層 三層 屋頂突出物
RPRPMLQLJILFFFN86CA,,190.05,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPQPMLQLJILFFFN76CA,,388.58,見其他登記事項,鋼筋混凝土造,105年5月13日,四層,一層 二層 三層 四層
RPRNMLPLJILFFEN09CA,,212.36,見其他登記事項,鋼筋混凝土造,105年10月6日,二層,一層 二層
RPQNMLKMJILFFCN38CA,20,213.77,農舍,加強磚造,86年4月10日,二層,一層 二層
RPQNMLKMJILFFCN38CA,20,213.77,農舍,加強磚造,86年4月10日,二層,一層 二層
RPRNMLNLJILFFCN68CA,36,82.28,住家用,鋼筋混凝土加強磚造,69年7月15日,二層,一層 二層 騎樓
RPPNMLPLJILFFCN68CA,1,300.20,見其他登記事項,鋼筋混凝土造,105年1月26日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLOLJILFFCN68CA,37,81.12,農舍,加強磚造,68年5月31日,一層,一層
RPWNMLOLJILFFBN56CA,,228.80,住家用,鋼筋混凝土造,105年9月8日,四層,一層 二層 三層 四層
RPPOMLTJKILFFAN88CA,3,273.67,見其他登記事項,鋼筋混凝土造,102年12月30日,四層,一層 二層 三層 四層 地下一層
RPPOMLTJKILFFAN88CA,3,31.12,見其他登記事項,鋼筋混凝土造,102年12月30日,四層,
RPPOMLTJKILFFAN88CA,9,4.44,見其他登記事項,鋼筋混凝土造,96年12月28日,十一層,八層
RPVNMLRJKILFFAN56CA,41,104.00,住商用,鋼筋混凝土加強磚造,64年7月17日,二層,一層 二層 騎樓
RPPOMLNLJILFFAN38CA,46,125.40,見其他登記事項,加強磚造,60年1月30日,三層,一層 二層 三層 騎樓
RPRPMLMLJILFFAN58CA,23,222.02,見其他登記事項,鋼筋混凝土造,82年11月19日,四層,一層 二層 三層 四層 騎樓
RPSNMLPLJILFFAN78CA,22,93.60,住家用,鋼筋混凝土造,83年10月4日,十三層,十層
RPSNMLPLJILFFAN78CA,22,14.86,見其他登記事項,鋼筋混凝土造,83年10月4日,十三層,
RPQNMLOLJILFFBN58CA,2,186.66,見其他登記事項,鋼筋混凝土造,104年2月6日,四層,一層 二層 三層 四層
RPWNMLRJKILFFAN66CA,35,113.40,住商用,鋼筋混凝土造,70年6月23日,三層,一層 二層 三層
RPSNMLKMJILFFCN58CA,32,140.05,住商用,鋼筋混凝土造,73年9月11日,二層,一層 二層 騎樓
RPSNMLPKKILFFBN88CA,22,179.43,住家用,鋼筋混凝土造,83年12月7日,三層,一層 二層 三層
RPPNMLQLJILFFFN09CA,,158.55,住宅,鋼筋混凝土造,105年7月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLQJKILFFFN98CA,35,100.00,住商用,加強磚造,70年11月25日,二層,一層 二層 騎樓
RPPNMLRJKILFFFN09CA,37,114.38,住商用,加強磚造,69年2月6日,二層,一層 二層 騎樓
RPSNMLTLJILFFFN07CA,36,39.20,農舍,見其他登記事項,69年7月24日,一層,一層
RPPNMLKMJILFFDN38CA,9,60.90,住家用,鋼筋混凝土造,97年4月3日,七層,七層 機械房
RPPNMLKMJILFFDN38CA,9,23.45,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPPNMLKMJILFFDN38CA,9,11.26,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPPNMLKMJILFFHN78CA,22,112.45,住家用,鋼筋混凝土造,84年4月24日,三層,一層 二層 三層
RPRNMLPLJILFFHN76CA,1,176.83,見其他登記事項,鋼筋混凝土造,104年9月4日,三層,一層 二層 三層 屋頂突出物
RPSNMLPLJILFFBN98DA,4,180.71,見其他登記事項,鋼筋混凝土造,101年6月11日,三層,一層 二層 三層 屋頂突出物 騎樓
RPUNMLOLJILFFFN86DA,21,136.83,住商用,鋼筋混凝土造,84年11月22日,三層,一層 二層 三層 騎樓
RPRNMLNKKILFFFN09DA,18,451.38,見其他登記事項,見其他登記事項,87年8月21日,三層,一層 二層 三層
RPTNMLMKKILFFCN88DA,,175.71,見其他登記事項,鋼筋混凝土造,105年8月12日,三層,一層 二層 三層 屋頂突出物
RPRNMLMJKILFFDN58CA,4,214.28,見其他登記事項,鋼筋混凝土造,101年11月15日,四層,一層 二層 三層 四層 騎樓
RPRNMLMJKILFFDN58CA,4,3.74,見其他登記事項,鋼筋混凝土造,101年11月15日,一層,
RPTNMLSJKILFFDN86DA,19,68.28,住家用,鋼筋混凝土造,86年4月11日,十五層,十一層
RPTNMLSJKILFFDN86DA,19,16.53,見其他登記事項,鋼筋混凝土造,86年4月11日,十六層,
RPTNMLSJKILFFDN86DA,19,13.13,見其他登記事項,鋼筋混凝土造,86年4月11日,十五層,
RPTNMLSJKILFFDN86DA,19,88.57,住家用,鋼筋混凝土造,86年4月11日,十五層,十一層
RPTNMLSJKILFFDN86DA,19,19.24,見其他登記事項,鋼筋混凝土造,86年4月11日,十六層,
RPTNMLSJKILFFDN86DA,19,13.54,見其他登記事項,鋼筋混凝土造,86年4月11日,十五層,
RPPNMLKKKILFFDN28CA,24,42.15,商業用,鋼筋混凝土造,81年6月13日,八層,八層
RPPNMLKKKILFFDN28CA,24,33.68,商業用,鋼筋混凝土造,81年6月13日,八層,八層
RPPNMLKKKILFFDN28CA,24,13.71,見其他登記事項,鋼筋混凝土造,81年6月13日,八層,
RPPNMLKKKILFFDN28CA,24,13.86,見其他登記事項,鋼筋混凝土造,81年6月13日,八層,
RPRNMLKLKILFFDN58CA,23,104.26,住家用,鋼筋混凝土造,82年12月30日,七層,二層
RPRNMLKLKILFFDN58CA,23,13.58,見其他登記事項,鋼筋混凝土造,82年12月30日,七層,
RPRNMLKLKILFFDN58CA,23,11.56,共有部分,鋼筋混凝土造,82年12月30日,八層,
RPRNMLQLJILFFFN66CA,,155.58,住宅,鋼筋混凝土造,105年7月25日,三層,一層 二層 三層 見其他登記事項
RPQNMLQLJILFFFN56CA,,185.47,住宅,鋼筋混凝土造,105年7月25日,三層,一層 二層 三層 見其他登記事項
RPWNMLSLJILFFFN37CA,,200.54,住宅,鋼筋混凝土造,105年6月17日,三層,一層 二層 三層 見其他登記事項
RPOOMLSLJILFFFN66CA,,190.90,住宅,鋼筋混凝土造,105年6月17日,三層,一層 二層 三層 見其他登記事項
RPRNMLKKKILFFFN68CA,,191.00,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPSNMLKKKILFFFN78CA,,190.25,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPQNMLKKKILFFFN58CA,,190.80,見其他登記事項,鋼筋混凝土造,105年5月13日,三層,一層 二層 三層 見其他登記事項
RPXNMLSLJILFFFN47CA,,200.54,住宅,鋼筋混凝土造,105年6月17日,三層,一層 二層 三層 見其他登記事項
RPPNMLLLKILFFCN38CA,35,119.28,住商用,鋼筋混凝土加強磚造,70年12月28日,二層,一層 二層 騎樓
RPTNMLMLKILFFFN56CA,25,175.72,住家用,鋼筋混凝土造,81年2月10日,三層,一層 二層 三層
RPQNMLPLJILFFBN68CA,21,195.06,見其他登記事項,鋼筋混凝土造,84年8月7日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPUNMLPLJILFFBN09CA,31,96.20,住商用,鋼筋混凝土造,74年5月18日,二層,一層 二層 騎樓
RPXNMLSLJILFFCN17CA,20,168.52,住家用,鋼筋混凝土造,86年4月9日,四層,一層 二層 三層 四層
RPORMLMJKILFFAN38CA,22,185.20,住商用,鋼筋混凝土造,83年12月28日,十九層,一層 二層 三層 騎樓
RPORMLMJKILFFAN38CA,22,34.06,見其他登記事項,鋼筋混凝土造,83年12月28日,十九層,
RPTNMLMJKILFFAN48CA,20,420.60,住商用,鋼筋混凝土造,85年6月6日,四層,一層 二層 三層 四層 騎樓 地下層
RPTNMLMJKILFFAN48CA,20,25.35,見其他登記事項,鋼筋混凝土造,85年6月6日,四層,
RPUNMLPLJILFFAN98CA,39,92.40,住商用,鋼筋混凝土加強磚造,67年2月14日,二層,一層 二層
RPPRMLMJKILFFAN48CA,32,66.90,住家用,鋼筋混凝土造,74年2月25日,五層,五層
RPSNMLQLJILFFAN88CA,,220.23,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPUNMLQLJILFFAN09CA,,395.97,見其他登記事項,鋼筋混凝土造,105年7月26日,五層,一層 二層 三層 四層 五層
RPSOMLQLJILFFAN98CA,,231.49,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPQNMLQLJILFFAN68CA,,249.75,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPWNMLQLJILFFAN66CA,,250.48,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPOOMLQLJILFFAN58CA,,195.83,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPQOMLQLJILFFAN78CA,,245.10,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPSNMLTLJILFFAN56CA,16,129.38,住家用,鋼筋混凝土造,89年10月20日,十四層,十二層
RPSNMLTLJILFFAN56CA,16,71.37,見其他登記事項,鋼筋混凝土造,89年10月20日,十四層,
RPVNMLMJKILFFBN78CA,20,80.65,住家用,鋼筋混凝土造,85年9月23日,十三層,九層
RPVNMLMJKILFFBN78CA,20,18.59,見其他登記事項,鋼筋混凝土造,85年9月23日,十三層,
RPSNMLTLJILFFBN66CA,9,201.86,住家用,鋼筋混凝土造,96年9月28日,三層,一層 二層 三層
RPRNMLPJKILFFAN58CA,4,211.54,見其他登記事項,鋼筋混凝土造,101年6月22日,四層,一層 二層 三層 四層
RPPNMLTLJILFFBN98CA,21,155.31,住家用,鋼筋混凝土造,84年11月3日,三層,一層 二層 三層
RPVNMLTJKILFFBN86CA,2,170.62,見其他登記事項,鋼筋混凝土造,103年5月22日,三層,一層 二層 三層 見其他登記事項
RPQNMLMJKILFFCN38CA,21,323.78,農舍,加強磚造,85年3月27日,二層,一層 二層
RPQNMLTLJILFFFN86CA,4,261.22,住宅,鋼筋混凝土造,101年9月12日,四層,一層 二層 三層 四層
RPUNMLKLKILFFCN78CA,,192.45,見其他登記事項,鋼筋混凝土造,105年7月20日,三層,一層 二層 三層 屋頂突出物 騎樓
RPROMLSLJILFFFN96CA,2,290.63,見其他登記事項,鋼筋混凝土造,103年7月11日,四層,一層 二層 三層 四層 騎樓
RPSNMLKLKILFFCN58CA,,247.77,見其他登記事項,鋼筋混凝土造,105年7月20日,四層,一層 二層 三層 四層 騎樓
RPVNMLKLKILFFCN88CA,,189.69,見其他登記事項,鋼筋混凝土造,105年7月20日,三層,一層 二層 三層 屋頂突出物 騎樓
RPOOMLTLJILFFAN98DA,14,141.08,見其他登記事項,鋼筋混凝土造,91年6月21日,三層,一層 二層 三層 騎樓
RPSNMLPJKILFFDN98CA,1,168.46,見其他登記事項,鋼筋混凝土造,105年3月25日,四層,一層 二層 三層 四層
RPQNMLKMJILFFAN28DA,12,281.36,農舍,鋼骨鋼筋混凝土造,94年4月20日,二層,一層 二層
RPTNMLLLKILFFFN09CA,27,174.07,住家用,見其他登記事項,78年12月9日,三層,一層 二層 三層 騎樓
RPVNMLLKNHMFFCN56CA,,191.99,見其他登記事項,鋼筋混凝土造,105年7月20日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLTLJILFFAN76DA,20,98.56,住家用,鋼筋混凝土造,85年6月29日,十四層,七層
RPTNMLTLJILFFAN76DA,20,1.49,見其他登記事項,鋼筋混凝土造,85年6月29日,十四層,
RPTNMLTLJILFFAN76DA,20,34.63,見其他登記事項,鋼筋混凝土造,85年6月29日,十四層,
RPTNMLTLJILFFAN76DA,20,16.55,見其他登記事項,鋼筋混凝土造,85年6月29日,十四層,
RPTNMLLKNHMFFCN98CA,,192.14,見其他登記事項,鋼筋混凝土造,105年7月20日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRNMLMKKILFFCN68DA,,185.09,住家用,鋼筋混凝土造,105年8月12日,四層,一層 二層 三層 四層
RPPNMLSJKILFFHN76CA,1,213.59,見其他登記事項,鋼筋混凝土造,104年5月19日,四層,一層 二層 三層 四層
RPVNMLTLJILFFAN96DA,27,98.90,住家用,加強磚造,78年6月20日,二層,一層 二層
RPWNMLTLJILFFAN07DA,27,183.04,住家用,鋼筋混凝土造,78年7月6日,三層,一層 二層 三層
RPOOMLLJKILFFDN28CA,19,24.91,住家用,鋼筋混凝土造,87年3月12日,九層,四層
RPOOMLLJKILFFDN28CA,19,9.28,見其他登記事項,鋼筋混凝土造,87年3月12日,九層,
RPUNMLKMJILFFGN66DA,,192.98,住家用,鋼筋混凝土造,105年5月27日,四層,一層 二層 三層 四層
RPUNMLPJKILFFHN96CA,24,174.47,住家用,鋼筋混凝土造,82年2月6日,三層,一層 二層 三層 騎樓
RPQNMLTLJILFFDN66CA,9,194.76,住家用,鋼筋混凝土造,96年5月24日,三層,
RPRNMLSLJILFFDN66CA,4,413.91,見其他登記事項,鋼筋混凝土造,101年6月26日,三層,一層 二層 三層
RPTNMLMJKILFFDN78CA,21,127.75,住家用,鋼筋混凝土造,84年6月20日,三層,一層 二層 三層
RPSNMLTLJILFFDN86CA,38,78.40,住家用,鋼筋混凝土加強磚造,67年8月4日,二層,一層 二層
RPXNMLTLJILFFDN37CA,40,71.70,住家用,加強磚造,66年1月12日,二層,一層 二層
RPQNMLQJKILFFDN88CA,16,87.36,見其他登記事項,鋼筋混凝土造,89年5月25日,十四層,六層
RPQNMLQJKILFFDN88CA,16,42.84,見其他登記事項,鋼筋混凝土造,89年5月25日,十四層,
RPUNMLQLKILFFDN86CA,47,184.08,見其他登記事項,鋼筋混凝土加強磚造,59年3月4日,二層,一層 走廊
RPUNMLQLKILFFDN86CA,47,1635.77,見其他登記事項,見其他登記事項,59年3月4日,一層,一層 騎樓
RPPNMLLLKILFFFN68CA,7,227.93,住家用,鋼筋混凝土造,98年4月24日,三層,一層 二層 三層 騎樓
RPPNMLTJKILFFFN66CA,6,299.93,住家用,鋼筋混凝土造,100年1月27日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLPKKILFFFN98CA,22,223.65,見其他登記事項,鋼筋混凝土造,83年12月10日,四層,一層 二層 三層 四層 地下層
RPSNMLSLKILFFDN96DA,16,89.68,住家用,鋼筋混凝土造,89年5月25日,十四層,十二層
RPSNMLSLKILFFDN96DA,16,29.04,見其他登記事項,鋼筋混凝土造,89年5月25日,十四層,
RPSNMLQJKILFFFN66CA,19,141.84,住家用,鋼筋混凝土造,86年6月20日,三層,一層 二層 三層
RPQNMLLJKILFFBN18CA,1,68.16,見其他登記事項,鋼筋混凝土造,105年4月21日,三層,一層 二層 三層 見其他登記事項
RPQNMLLJKILFFBN18CA,1,68.16,見其他登記事項,鋼筋混凝土造,105年4月21日,三層,一層 二層 三層 見其他登記事項
RPROMLRJKILFFAN88CA,1,168.67,見其他登記事項,鋼筋混凝土造,104年7月22日,四層,一層 二層 三層 四層
RPUNMLTJKILFFAN66CA,51,65.75,住家用,鋼筋混凝土加強磚造,55年3月9日,二層,一層 二層
RPXNMLQJKILFFAN66CA,19,144.30,住家用,鋼筋混凝土造,86年6月30日,三層,一層 二層 三層
RPRNMLRLKILFFBN09CA,34,160.80,住工用,鋼筋混凝土造,71年11月5日,三層,一層 二層 三層 騎樓
RPRNMLRLKILFFBN09CA,34,166.84,住工用,鋼筋混凝土造,71年11月5日,三層,一層 二層 三層 騎樓
RPVNMLKMJILFFAN68CA,1,208.67,見其他登記事項,鋼筋混凝土造,104年8月4日,四層,一層 二層 三層 四層 騎樓
RPSNMLQJKILFFAN78CA,21,.30,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPSNMLQJKILFFAN78CA,21,21.26,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPSNMLQJKILFFAN78CA,21,27.33,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPSNMLQJKILFFAN78CA,21,98.95,住家用,鋼筋混凝土造,84年7月18日,十九層,十九層
RPUOMLKMJILFFAN68CA,26,101.74,住家用,鋼筋混凝土造,80年4月17日,五層,二層
RPUOMLKMJILFFAN68CA,26,5.06,見其他登記事項,鋼筋混凝土造,80年4月17日,五層,
RPUOMLKMJILFFAN68CA,26,10.80,見其他登記事項,鋼筋混凝土造,80年4月17日,五層,
RPUOMLKMJILFFAN68CA,26,13.66,見其他登記事項,鋼筋混凝土造,80年4月17日,五層,
RPPNMLPJKILFFAN38CA,27,145.74,住商用,鋼筋混凝土造,79年2月28日,三層,一層 二層 三層 騎樓
RPSNMLLJKILFFAN28CA,23,231.48,見其他登記事項,鋼筋混凝土造,82年10月26日,四層,一層 二層 三層 四層 地下層
RPQOMLTJKILFFAN98CA,18,99.25,住家用,鋼筋混凝土造,87年9月18日,八層,七層
RPQOMLTJKILFFAN98CA,18,32.70,見其他登記事項,鋼筋混凝土造,87年9月18日,八層,
RPVNMLPJKILFFAN98CA,16,129.38,住家用,鋼筋混凝土造,89年10月20日,十四層,七層
RPVNMLPJKILFFAN98CA,16,72.15,見其他登記事項,鋼筋混凝土造,89年10月20日,十四層,
RPRNMLSJKILFFAN88CA,36,94.56,住商用,加強磚造,70年1月22日,二層,一層 二層 騎樓
RPQOMLMJKILFFAN28CA,6,181.13,住家用,鋼筋混凝土造,100年3月22日,三層,一層 二層 三層
RPPOMLOKKILFFAN48CA,7,211.86,見其他登記事項,鋼筋混凝土造,98年11月10日,四層,一層 二層 三層 四層
RPQNMLLJKILFFAN08CA,,197.95,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPRNMLQJKILFFAN68CA,36,102.20,住商用,加強磚造,69年12月25日,二層,一層 二層
RPXOMLKMJILFFAN98CA,22,97.72,住家用,鋼筋混凝土造,83年7月28日,十三層,三層
RPXOMLKMJILFFAN98CA,22,3.15,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPXOMLKMJILFFAN98CA,22,16.64,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPSNMLLJKILFFBN38CA,24,181.92,住家用,鋼筋混凝土造,81年9月18日,四層,一層 二層 三層 四層
RPXNMLMLKILFFAN09CA,1,179.91,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層
RPPNMLRJKILFFBN68CA,12,139.66,住家用,鋼筋混凝土造,93年5月31日,三層,一層 二層 三層
RPPNMLSJKILFFCN88CA,36,109.52,農舍,加強磚造,70年1月12日,二層,一層 二層
RPQNMLLJKILFFCN28CA,29,277.98,農舍,見其他登記事項,76年7月15日,一層,一層
RPVNMLPJKILFFCN56CA,22,250.71,住商用,鋼筋混凝土造,83年12月13日,四層,一層 二層 三層 四層 騎樓
