編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWOMLNLQHHFFHR77CA,26,245.27,住家用,鋼筋混凝土造,75年5月21日,四層,
RPVNMLLJRHHFFCD97CA,18,76.44,住家用,鋼筋混凝土構造,83年3月31日,七層,七層
RPVNMLLJRHHFFCD97CA,18,10.68,共有部分,鋼筋混凝土構造,83年3月31日,七層,
RPVNMLLJRHHFFCD97CA,18,9.66,共有部分,鋼筋混凝土構造,83年3月31日,七層,
RPWNMLRLRHHFFDR77CA,19,79.72,住家用,鋼筋混凝土造,82年12月13日,三層,一層 二層 三層
RPWNMLRLRHHFFDR77CA,19,79.72,住家用,鋼筋混凝土造,82年12月13日,三層,一層 二層 三層
